uid,row_id,cell,source_group,first_error_step_1based,gate_open,no_archive_peak_correct_even_without_gate
pb_omnimath_q8__38ed100b3d25f0ec,omnimath::omnimath-255,pb_omnimath_q8,pb_source_v2:0e70ed35283b1a3de417f6bb,3,True,True
pb_omnimath_q8__b14f82e48276adb9,omnimath::omnimath-256,pb_omnimath_q8,pb_source_v2:7568a40acad07a31728e60da,6,True,True
pb_omnimath_q8__24c563b715a748ed,omnimath::omnimath-257,pb_omnimath_q8,pb_source_v2:0778de32d2895dea2fd1a780,2,True,True
pb_omnimath_q8__62e3a74cadbaf156,omnimath::omnimath-258,pb_omnimath_q8,pb_source_v2:37d732bf64f91c40fe73633c,3,False,False
pb_omnimath_q8__99c9e530f71d2c84,omnimath::omnimath-259,pb_omnimath_q8,pb_source_v2:17aadee5bee38532343355e9,7,False,True
pb_omnimath_q8__3179f46fa71d71fb,omnimath::omnimath-260,pb_omnimath_q8,pb_source_v2:1fb288395c5620ac5c7357c8,5,False,True
pb_omnimath_q8__94d9e1d82ec38fd0,omnimath::omnimath-261,pb_omnimath_q8,pb_source_v2:2f725b8b84b651a77138405f,19,False,False
pb_omnimath_q8__a4157c684d35018a,omnimath::omnimath-262,pb_omnimath_q8,pb_source_v2:fa9bed853fe0b2924ce6c074,2,False,False
pb_omnimath_q8__c2a8040380a79943,omnimath::omnimath-263,pb_omnimath_q8,pb_source_v2:6cf694507e8822ac435d9da0,4,False,False
pb_omnimath_q8__ded926b6d786deba,omnimath::omnimath-264,pb_omnimath_q8,pb_source_v2:1f6951288c655d3d993b76c1,3,False,False
pb_omnimath_q8__69c5318d3cc0128b,omnimath::omnimath-276,pb_omnimath_q8,pb_source_v2:fc4a8c969092e9e1ade65104,4,True,True
pb_omnimath_q8__e19d0e0ebbdde9b1,omnimath::omnimath-277,pb_omnimath_q8,pb_source_v2:35ea62669218f1c4b6e1a218,2,False,False
pb_omnimath_q8__8af1752b25bdc959,omnimath::omnimath-279,pb_omnimath_q8,pb_source_v2:5b6b12a36d41aba9ce6a88e9,5,True,True
pb_omnimath_q8__d54aa869fd139bae,omnimath::omnimath-285,pb_omnimath_q8,pb_source_v2:ba090dc65c7f10633fa17478,4,False,False
pb_omnimath_q8__3bcdbb7d41012870,omnimath::omnimath-286,pb_omnimath_q8,pb_source_v2:96f1b5fea04bae121d3604ff,9,True,True
pb_omnimath_q8__a5d87a13d2197099,omnimath::omnimath-287,pb_omnimath_q8,pb_source_v2:e06ac9630ca3eccb86db0dab,1,False,False
pb_omnimath_q8__cf9160a6fe180951,omnimath::omnimath-299,pb_omnimath_q8,pb_source_v2:9ade45c02206a00abf33a966,4,True,True
pb_omnimath_q8__e7752b305134c8fb,omnimath::omnimath-30,pb_omnimath_q8,pb_source_v2:798df80c40f86f99b4734835,6,False,False
pb_omnimath_q8__a0b212dc882607c2,omnimath::omnimath-302,pb_omnimath_q8,pb_source_v2:d5634e55e1448a215675be9b,11,True,True
pb_omnimath_q8__aeff6ed7a39328af,omnimath::omnimath-311,pb_omnimath_q8,pb_source_v2:21d7dce3a3cb3365b35a1f96,6,False,False
pb_omnimath_q8__e1bdfe983f94602d,omnimath::omnimath-312,pb_omnimath_q8,pb_source_v2:6fddb4dd8fac2703cdaf48ad,4,False,False
pb_omnimath_q8__6d1bbe7e9ea9d64e,omnimath::omnimath-313,pb_omnimath_q8,pb_source_v2:09512184b3d9046d4b588d4a,6,True,True
pb_omnimath_q8__7dae7e51d4679cb7,omnimath::omnimath-320,pb_omnimath_q8,pb_source_v2:620a81b5f99c40fca2060f59,8,True,True
pb_omnimath_q8__5f386eec81e00879,omnimath::omnimath-321,pb_omnimath_q8,pb_source_v2:132efb3d5e4d42d85bda871e,1,False,False
pb_omnimath_q8__96601990acdea4cf,omnimath::omnimath-325,pb_omnimath_q8,pb_source_v2:1d349a11b97907862b088b66,8,False,True
pb_omnimath_q8__0795973a15d3118f,omnimath::omnimath-326,pb_omnimath_q8,pb_source_v2:a197a0c27b9418c6876aca42,1,True,True
pb_omnimath_q8__e366c19ec01702fe,omnimath::omnimath-328,pb_omnimath_q8,pb_source_v2:565672919d65cb885112f799,6,False,False
pb_omnimath_q8__afd7bc6da2feb8e7,omnimath::omnimath-329,pb_omnimath_q8,pb_source_v2:376b6c0b65e61433783bef1d,9,True,True
pb_omnimath_q8__a7dc2fe792b4379b,omnimath::omnimath-33,pb_omnimath_q8,pb_source_v2:ce8895bed38c31ab7c6f606e,5,False,False
pb_omnimath_q8__5740180748350d9f,omnimath::omnimath-330,pb_omnimath_q8,pb_source_v2:ebcd91c8dffa7ebedf1ec5f5,2,False,False
pb_omnimath_q8__241d53cc46fde053,omnimath::omnimath-332,pb_omnimath_q8,pb_source_v2:269a65ffdf7df30be0ae0803,2,False,False
pb_omnimath_q8__17e1eb5772b19936,omnimath::omnimath-335,pb_omnimath_q8,pb_source_v2:d067472487345a503f1a53f9,1,False,False
pb_omnimath_q8__247854d243f6d97d,omnimath::omnimath-337,pb_omnimath_q8,pb_source_v2:9e0f84648e9b543bc9714779,2,False,False
pb_omnimath_q8__21fd9e0caf3d51b7,omnimath::omnimath-339,pb_omnimath_q8,pb_source_v2:dcc64605ba10e2b658508d24,2,False,False
pb_omnimath_q8__37f2f2937a88d0fc,omnimath::omnimath-343,pb_omnimath_q8,pb_source_v2:1a0829b0417f591dcf8392f4,4,False,False
pb_omnimath_q8__5caf3b9130d9934b,omnimath::omnimath-345,pb_omnimath_q8,pb_source_v2:ec5d9654107ab668c19122ac,2,False,False
pb_omnimath_q8__08414c9945819acf,omnimath::omnimath-353,pb_omnimath_q8,pb_source_v2:9d6d42980ec5fc8fc7484b9e,2,True,True
pb_omnimath_q8__4c9cc4884f759982,omnimath::omnimath-355,pb_omnimath_q8,pb_source_v2:0464312f47c5f6de2b338f77,4,True,True
pb_omnimath_q8__ff026d1e0586dc3f,omnimath::omnimath-356,pb_omnimath_q8,pb_source_v2:55a1ef4aed00f58bdee2f089,5,False,False
pb_omnimath_q8__65afdceb3faf8155,omnimath::omnimath-36,pb_omnimath_q8,pb_source_v2:d6c83b5f5802c68104967010,5,True,True
pb_omnimath_q8__b585cf56832d989c,omnimath::omnimath-361,pb_omnimath_q8,pb_source_v2:2b21a1a94c55a03e4c120674,3,True,True
pb_omnimath_q8__6a865b2dafd20f2f,omnimath::omnimath-362,pb_omnimath_q8,pb_source_v2:b9446f48b3205c34bc1fbb3c,2,True,True
pb_omnimath_q8__460f3b451c3485f6,omnimath::omnimath-364,pb_omnimath_q8,pb_source_v2:8db7a52b5d941cd26e391c3e,9,True,True
pb_omnimath_q8__2458ad6d995ce9c7,omnimath::omnimath-366,pb_omnimath_q8,pb_source_v2:618c92a02134e139efa3203d,4,False,False
pb_omnimath_q8__fa4f31c4427d9d34,omnimath::omnimath-367,pb_omnimath_q8,pb_source_v2:6b7fa29643f7ab0e6810b1ec,2,False,False
pb_omnimath_q8__40891bd17ab2f2a5,omnimath::omnimath-374,pb_omnimath_q8,pb_source_v2:4fa6f38ad8b91dc1eed58c10,1,False,False
pb_omnimath_q8__fd96aab85b413e01,omnimath::omnimath-38,pb_omnimath_q8,pb_source_v2:b77d81ff576e15dfa48e1024,3,False,True
pb_omnimath_q8__e569cd2277b6cbb4,omnimath::omnimath-381,pb_omnimath_q8,pb_source_v2:d39b36db53181c3102b54bab,4,False,False
pb_omnimath_q8__9876b8ed2747c53c,omnimath::omnimath-382,pb_omnimath_q8,pb_source_v2:65b88a96997de1362445636a,2,False,False
pb_omnimath_q8__0e47eb409a5da38d,omnimath::omnimath-389,pb_omnimath_q8,pb_source_v2:465fe66aeb67d0b0d0ca9ead,3,True,True
pb_omnimath_q8__82611bfc4c41e572,omnimath::omnimath-39,pb_omnimath_q8,pb_source_v2:48b29c19d6ec87a67c387145,2,False,False
pb_omnimath_q8__14a2ccaf75cd1404,omnimath::omnimath-392,pb_omnimath_q8,pb_source_v2:053ff3270f93e36d7605eaed,7,False,False
pb_omnimath_q8__95afca0c30647995,omnimath::omnimath-393,pb_omnimath_q8,pb_source_v2:c45d5bc5295535f686578a92,4,True,True
pb_omnimath_q8__4e759403cf73acb3,omnimath::omnimath-398,pb_omnimath_q8,pb_source_v2:7a66724f8fa3aba1ab55ebc3,3,True,True
pb_omnimath_q8__8639f1d23cd194c6,omnimath::omnimath-399,pb_omnimath_q8,pb_source_v2:9be90bc2554327389c1c28a9,4,False,False
pb_omnimath_q8__95b033acb54695d4,omnimath::omnimath-400,pb_omnimath_q8,pb_source_v2:2ad77d69e9f6c07f1a25a92d,4,False,False
pb_omnimath_q8__bddd3b69a81bf782,omnimath::omnimath-403,pb_omnimath_q8,pb_source_v2:cf8f1a6c37d44d60e202bf62,12,False,False
pb_omnimath_q8__88be659a5501fddb,omnimath::omnimath-404,pb_omnimath_q8,pb_source_v2:a385faec2961a28471f3dde1,2,False,False
pb_omnimath_q8__00edf565f811d5fd,omnimath::omnimath-405,pb_omnimath_q8,pb_source_v2:3f19498bcf5908a7e23b19df,3,False,False
pb_omnimath_q8__169779c0d2a6b52b,omnimath::omnimath-406,pb_omnimath_q8,pb_source_v2:de362aad6d3a5e145c653e46,4,False,False
pb_omnimath_q8__5e233061e01b423d,omnimath::omnimath-414,pb_omnimath_q8,pb_source_v2:e8231e77c035fe7f92e3c8f0,3,False,True
pb_omnimath_q8__fa82bb52852bd085,omnimath::omnimath-415,pb_omnimath_q8,pb_source_v2:2ecb59063c7e97de1a4d96aa,4,True,True
pb_omnimath_q8__2268a1bc6f30b43f,omnimath::omnimath-418,pb_omnimath_q8,pb_source_v2:8c7cbd29caa9e114040decc9,3,True,True
pb_omnimath_q8__091ecd040016f319,omnimath::omnimath-419,pb_omnimath_q8,pb_source_v2:db7bbde1416d9d07e6ca1cb8,2,True,True
pb_omnimath_q8__2740b39b763ce3a8,omnimath::omnimath-421,pb_omnimath_q8,pb_source_v2:786d98228895a1198be4919e,4,False,False
pb_omnimath_q8__69700c95324d100d,omnimath::omnimath-422,pb_omnimath_q8,pb_source_v2:22e97fd52854b1135bdbb48d,5,True,True
pb_omnimath_q8__7f11da64e0c73200,omnimath::omnimath-423,pb_omnimath_q8,pb_source_v2:acb317edc7633d1ffe91410c,2,False,False
pb_omnimath_q8__81973f77a1d42144,omnimath::omnimath-424,pb_omnimath_q8,pb_source_v2:be91e194a2fe2e22a6edfa03,4,False,False
pb_omnimath_q8__60b154ff7a888fdb,omnimath::omnimath-425,pb_omnimath_q8,pb_source_v2:709bd7a4f27e5e772b354ce1,8,False,False
pb_omnimath_q8__2ef57799aed4626e,omnimath::omnimath-429,pb_omnimath_q8,pb_source_v2:96c356a8f689fa3b5ffe63ee,3,True,True
pb_omnimath_q8__269e3e3f66de11a3,omnimath::omnimath-43,pb_omnimath_q8,pb_source_v2:33ae0552f82b3c13a79081f9,5,False,False
pb_omnimath_q8__045377c4ea91455e,omnimath::omnimath-434,pb_omnimath_q8,pb_source_v2:115bf610a4f91952520a054c,4,True,True
pb_omnimath_q8__8ff1ac30fd87ff1a,omnimath::omnimath-438,pb_omnimath_q8,pb_source_v2:09f69692e82465f385e69b0a,8,True,True
pb_omnimath_q8__19390ac9b97a122b,omnimath::omnimath-440,pb_omnimath_q8,pb_source_v2:7a8b53701c5265e80169035f,11,False,False
pb_omnimath_q8__b1a15e8f56ce8eeb,omnimath::omnimath-441,pb_omnimath_q8,pb_source_v2:3daf6d2d9079f1aa3deab329,2,False,False
pb_omnimath_q8__8afa5475408b2813,omnimath::omnimath-443,pb_omnimath_q8,pb_source_v2:8922d9900a69758928e6eacd,6,True,True
pb_omnimath_q8__ce9974c8e5a83ab9,omnimath::omnimath-444,pb_omnimath_q8,pb_source_v2:848e42e2af2534f7e20dcf27,1,True,True
pb_omnimath_q8__052b68afcdea9ad5,omnimath::omnimath-448,pb_omnimath_q8,pb_source_v2:7f69c46290d60b27b2361c79,3,True,True
pb_omnimath_q8__c5baa8559dba0512,omnimath::omnimath-449,pb_omnimath_q8,pb_source_v2:544150e28fdbd6d8a658ce24,2,False,False
pb_omnimath_q8__bc94864d4c66302e,omnimath::omnimath-45,pb_omnimath_q8,pb_source_v2:60a5b267510d597d84a863bb,8,False,False
pb_omnimath_q8__4f9305e8f7257305,omnimath::omnimath-452,pb_omnimath_q8,pb_source_v2:a462fe2aacbca4ac5b31e688,2,False,False
pb_omnimath_q8__eb71f4f8a07e8b39,omnimath::omnimath-453,pb_omnimath_q8,pb_source_v2:744b2913f4f1e09328519ddc,2,False,False
pb_omnimath_q8__5301cfeb334c70d8,omnimath::omnimath-455,pb_omnimath_q8,pb_source_v2:10b819011613fd4f659b08d4,9,True,True
pb_omnimath_q8__b57114afb92c0214,omnimath::omnimath-456,pb_omnimath_q8,pb_source_v2:362bd0937103650ce6b152fc,6,True,True
pb_omnimath_q8__93b612bd023bfd43,omnimath::omnimath-457,pb_omnimath_q8,pb_source_v2:d40df99a652fe9af5380442a,10,False,True
pb_omnimath_q8__af2586b94d46a338,omnimath::omnimath-458,pb_omnimath_q8,pb_source_v2:f245ade478b9a894f08002db,7,True,True
pb_omnimath_q8__937d3c2ba3e538bc,omnimath::omnimath-46,pb_omnimath_q8,pb_source_v2:1345464787bb898be70b1cee,5,False,True
pb_omnimath_q8__2a793a443b5fab47,omnimath::omnimath-461,pb_omnimath_q8,pb_source_v2:7921ca8d4bed9036bc594854,2,False,False
pb_omnimath_q8__0ee190ff419298a3,omnimath::omnimath-466,pb_omnimath_q8,pb_source_v2:b04189a0ac855a3706878dcf,2,False,False
pb_omnimath_q8__0c4855d5c704d76f,omnimath::omnimath-468,pb_omnimath_q8,pb_source_v2:616347335fb78690be137cac,6,True,True
pb_omnimath_q8__d6f56f012bc556e5,omnimath::omnimath-469,pb_omnimath_q8,pb_source_v2:a1083877a7c56a15207c990e,5,True,True
pb_omnimath_q8__bb7456c4e058259c,omnimath::omnimath-472,pb_omnimath_q8,pb_source_v2:c2481808dce3d6d225b50c1d,3,False,False
pb_omnimath_q8__7f4ff1c3d200f09a,omnimath::omnimath-473,pb_omnimath_q8,pb_source_v2:069eb8d2350065b9497f088d,2,False,False
pb_omnimath_q8__ba7d840d232deb83,omnimath::omnimath-48,pb_omnimath_q8,pb_source_v2:afc6bb718b4e85a216334ad0,5,True,True
pb_omnimath_q8__9b94a56df85f84af,omnimath::omnimath-480,pb_omnimath_q8,pb_source_v2:7fee3efa98b477c3543d500f,22,True,True
pb_omnimath_q8__33a69c16b9d651fb,omnimath::omnimath-481,pb_omnimath_q8,pb_source_v2:ddd4ab677443e52acdf5b0cf,1,False,False
pb_omnimath_q8__60284f55c46e4a1f,omnimath::omnimath-483,pb_omnimath_q8,pb_source_v2:42956f6eb83465ecec721870,4,True,True
pb_omnimath_q8__401ded30b1e16041,omnimath::omnimath-493,pb_omnimath_q8,pb_source_v2:55c29b129a70d0cdc6a99600,9,False,False
pb_omnimath_q8__9233f33eaf762b06,omnimath::omnimath-495,pb_omnimath_q8,pb_source_v2:b82fc5d3d6fa0088cd68bf9f,7,True,True
pb_omnimath_q8__493ec6088d80060d,omnimath::omnimath-499,pb_omnimath_q8,pb_source_v2:0de07157e7c7ce3ca6276dae,3,False,False
pb_omnimath_q8__2977583a036d3dbb,omnimath::omnimath-5,pb_omnimath_q8,pb_source_v2:48630f0c4a0fa56abdb1ce1b,2,False,False
pb_omnimath_q8__9041bef625b5beea,omnimath::omnimath-50,pb_omnimath_q8,pb_source_v2:ceaa906e9dd8113b0b6e881c,2,False,False
pb_omnimath_q8__183e8844a0945848,omnimath::omnimath-502,pb_omnimath_q8,pb_source_v2:bd04a77046222ecb33f69403,3,False,False
pb_omnimath_q8__de7acd298060c4ae,omnimath::omnimath-507,pb_omnimath_q8,pb_source_v2:7216ff8bb47256fe281573f0,2,True,True
pb_omnimath_q8__562f3d078a664be5,omnimath::omnimath-510,pb_omnimath_q8,pb_source_v2:3d418177bcec6b8adc998a86,1,False,False
pb_omnimath_q8__2ebf7d930a48ce71,omnimath::omnimath-514,pb_omnimath_q8,pb_source_v2:2e21d87dcc4cc21654892feb,2,False,False
pb_omnimath_q8__f2136a0ed02a3aae,omnimath::omnimath-524,pb_omnimath_q8,pb_source_v2:fb1607aa687ed80e167d6bfa,5,False,False
pb_omnimath_q8__0f363fb64c4f0297,omnimath::omnimath-526,pb_omnimath_q8,pb_source_v2:cd4f6dc7a01aa7c49cadf4ba,3,True,True
pb_omnimath_q8__b76666cee3358e87,omnimath::omnimath-549,pb_omnimath_q8,pb_source_v2:bef8a7b73785c4e4b8d227ba,5,True,True
pb_omnimath_q8__eb26ccdec4bc0748,omnimath::omnimath-554,pb_omnimath_q8,pb_source_v2:b4784a19825c026bca4c6756,3,True,True
pb_omnimath_q8__f190fbc625066438,omnimath::omnimath-555,pb_omnimath_q8,pb_source_v2:a3b5f9f83fb9cfd40fd95bee,3,True,True
pb_omnimath_q8__47907131b0b6b4b3,omnimath::omnimath-560,pb_omnimath_q8,pb_source_v2:ce68f2dc9c768c101a3e6724,3,False,False
pb_omnimath_q8__06faf4d4bd8997ad,omnimath::omnimath-57,pb_omnimath_q8,pb_source_v2:57ece77024f1cb9ec96425e0,5,False,True
pb_omnimath_q8__5666fbf85aca887c,omnimath::omnimath-579,pb_omnimath_q8,pb_source_v2:17e080a4104afc7353f96ca2,3,True,True
pb_omnimath_q8__fe38b5d163023e8e,omnimath::omnimath-587,pb_omnimath_q8,pb_source_v2:d29e34873715895dee7e430f,8,True,True
pb_omnimath_q8__3f360e2dbb745382,omnimath::omnimath-593,pb_omnimath_q8,pb_source_v2:d27214086289d23c9e5425d4,4,True,True
pb_omnimath_q8__762d4c52d4c168d0,omnimath::omnimath-603,pb_omnimath_q8,pb_source_v2:4d730d2957123c1205d20dc0,5,False,False
pb_omnimath_q8__45b39470ec3b252f,omnimath::omnimath-607,pb_omnimath_q8,pb_source_v2:645902c87612d1785874f39b,2,False,False
pb_omnimath_q8__52513cf40191d826,omnimath::omnimath-611,pb_omnimath_q8,pb_source_v2:065cb1f591b5ee4471f34f61,1,True,True
pb_omnimath_q8__638c3586584b712b,omnimath::omnimath-615,pb_omnimath_q8,pb_source_v2:aff849e1ce56921a43eeb2c1,9,True,True
pb_omnimath_q8__a496379bf1ef55dc,omnimath::omnimath-618,pb_omnimath_q8,pb_source_v2:bd1b9485b314a4b92866c05c,2,False,False
pb_omnimath_q8__221520972435fe2e,omnimath::omnimath-62,pb_omnimath_q8,pb_source_v2:49a02ab2f223a29671b7d60b,2,True,True
pb_omnimath_q8__954736763865a92b,omnimath::omnimath-621,pb_omnimath_q8,pb_source_v2:40b4e2acb5d9223b448bb0a3,5,False,False
pb_omnimath_q8__8aecd5333368367f,omnimath::omnimath-623,pb_omnimath_q8,pb_source_v2:51c4a91d0fa3a4732021a44d,3,True,True
pb_omnimath_q8__b5f7a6445bd9055e,omnimath::omnimath-626,pb_omnimath_q8,pb_source_v2:04e6c1bf3d62f252aec2320e,3,False,True
pb_omnimath_q8__35b6d9d346df8014,omnimath::omnimath-631,pb_omnimath_q8,pb_source_v2:ac4c39a77fa94927c43149c8,2,False,False
pb_omnimath_q8__745df5a65e8cce79,omnimath::omnimath-632,pb_omnimath_q8,pb_source_v2:07f3d3ea42bc3df20b3a311d,4,False,False
pb_omnimath_q8__f65d5e1b89d06c9f,omnimath::omnimath-64,pb_omnimath_q8,pb_source_v2:6595f2feb08b696d25749d55,3,False,False
pb_omnimath_q8__1d0dbfa845f1dc7e,omnimath::omnimath-642,pb_omnimath_q8,pb_source_v2:58055b70b69e6aff669a7935,2,False,True
pb_omnimath_q8__8b29946beb8dbc73,omnimath::omnimath-650,pb_omnimath_q8,pb_source_v2:c25e9e7258b4e5dcfc372401,5,True,True
pb_omnimath_q8__54e6277af9f66ac8,omnimath::omnimath-657,pb_omnimath_q8,pb_source_v2:f5b80da83fc12bc8fb39277c,5,True,True
pb_omnimath_q8__2078dcf7a8cb1c04,omnimath::omnimath-660,pb_omnimath_q8,pb_source_v2:2c12794df06ac64b556d2bb2,8,False,False
pb_omnimath_q8__8547eced79da72a6,omnimath::omnimath-668,pb_omnimath_q8,pb_source_v2:e8eebd9eea03872d0be5896d,3,True,True
pb_omnimath_q8__3f219f7acf1cc753,omnimath::omnimath-669,pb_omnimath_q8,pb_source_v2:71f67cffb744b8dd720a2e52,2,False,False
pb_omnimath_q8__bbc53ac83698cd08,omnimath::omnimath-67,pb_omnimath_q8,pb_source_v2:df9af8a321516208b329d6ae,4,True,True
pb_omnimath_q8__33d5a06f84db0492,omnimath::omnimath-673,pb_omnimath_q8,pb_source_v2:0a3d072c9b4d33c5ee294bae,5,False,False
pb_omnimath_q8__38969d458c114338,omnimath::omnimath-675,pb_omnimath_q8,pb_source_v2:f22c20b762ca396e846b7eb9,1,False,False
pb_omnimath_q8__4df73d42d4b2698c,omnimath::omnimath-677,pb_omnimath_q8,pb_source_v2:4f065d5c755cad2c223b93a6,2,False,False
pb_omnimath_q8__b93e9130f05809af,omnimath::omnimath-68,pb_omnimath_q8,pb_source_v2:b282e9450021b5823b7f4246,3,False,False
pb_omnimath_q8__633af02d17e8d3eb,omnimath::omnimath-684,pb_omnimath_q8,pb_source_v2:724e18c75b02d421bfe70b4b,5,True,True
pb_omnimath_q8__26fd98311c4309e6,omnimath::omnimath-687,pb_omnimath_q8,pb_source_v2:102f4231da13f71b5422db9e,2,False,False
pb_omnimath_q8__c5f35806105b2628,omnimath::omnimath-698,pb_omnimath_q8,pb_source_v2:a726d7938b8790ffa885081e,4,True,True
pb_omnimath_q8__5e63beb6173e7af4,omnimath::omnimath-701,pb_omnimath_q8,pb_source_v2:9f36f1ab17076b1cb06c88fc,2,False,False
pb_omnimath_q8__59479b8e0d0642dd,omnimath::omnimath-72,pb_omnimath_q8,pb_source_v2:533f018eabc18780ede764ba,5,True,True
pb_omnimath_q8__b4234ccd3b817add,omnimath::omnimath-745,pb_omnimath_q8,pb_source_v2:cd0f2aca9c605c47b0ffc8af,7,True,True
pb_omnimath_q8__d3cd8cbc51e2ce2c,omnimath::omnimath-75,pb_omnimath_q8,pb_source_v2:e93857b19c83038fbb76c1f3,3,False,True
pb_omnimath_q8__9f12abc97fd1b1d9,omnimath::omnimath-752,pb_omnimath_q8,pb_source_v2:897454869740a36097ee7ed2,2,False,False
pb_omnimath_q8__3ced03a4a26e4b79,omnimath::omnimath-76,pb_omnimath_q8,pb_source_v2:21c44dc70a5b7dbe80ff06f0,4,False,True
pb_omnimath_q8__7ec138f65f21fd19,omnimath::omnimath-763,pb_omnimath_q8,pb_source_v2:ea717fe28ed7e5eeb5879db8,3,True,True
pb_omnimath_q8__9790abbc965d583f,omnimath::omnimath-764,pb_omnimath_q8,pb_source_v2:6bb5b872a3cc6c7584cfe586,1,False,False
pb_omnimath_q8__c69f5d9acebe717a,omnimath::omnimath-767,pb_omnimath_q8,pb_source_v2:1f2e759aa47183c46e1f35cc,6,False,True
pb_omnimath_q8__f66f802cdf8d940a,omnimath::omnimath-771,pb_omnimath_q8,pb_source_v2:c8906082d93c369b27b59686,17,False,False
pb_omnimath_q8__f1cc204071c05104,omnimath::omnimath-774,pb_omnimath_q8,pb_source_v2:decae25f0544c9bf1bab7948,4,True,True
pb_omnimath_q8__ea79f57ffe53c794,omnimath::omnimath-780,pb_omnimath_q8,pb_source_v2:73822d1761feaacf8284ac33,3,False,False
pb_omnimath_q8__82b6fe59e0085f01,omnimath::omnimath-799,pb_omnimath_q8,pb_source_v2:8b9372c089db27dd5559dab4,2,False,False
pb_omnimath_q8__e11fe0964f8b3d35,omnimath::omnimath-801,pb_omnimath_q8,pb_source_v2:66e5928c9d3b0800618561d9,1,False,False
pb_omnimath_q8__c4b34147b452d0af,omnimath::omnimath-802,pb_omnimath_q8,pb_source_v2:b24eb334b0e9dd00a932af63,2,False,False
pb_omnimath_q8__9c09d907bfaf62ae,omnimath::omnimath-808,pb_omnimath_q8,pb_source_v2:3a4a595d6ab77bd61ba1c623,1,False,False
pb_omnimath_q8__686f375708a0e92a,omnimath::omnimath-812,pb_omnimath_q8,pb_source_v2:e552231b3a53e7f71e22bf26,6,False,True
pb_omnimath_q8__ce98667bcac21c4d,omnimath::omnimath-817,pb_omnimath_q8,pb_source_v2:adba28a3d90a72385c4a5bb8,5,True,True
pb_omnimath_q8__94033650ca36c3a6,omnimath::omnimath-827,pb_omnimath_q8,pb_source_v2:c5781c4a9fd6842c1f62ef38,2,False,False
pb_omnimath_q8__0fefd711a0fba494,omnimath::omnimath-836,pb_omnimath_q8,pb_source_v2:f57272e87323b2dbe071a043,3,False,False
pb_omnimath_q8__6a5c996d45d9fe9a,omnimath::omnimath-837,pb_omnimath_q8,pb_source_v2:a65eb99d98bbe2126ec9c1ff,7,True,True
pb_omnimath_q8__47d4a36d2af63968,omnimath::omnimath-843,pb_omnimath_q8,pb_source_v2:8f3bd81c21942797d13ecab4,6,False,False
pb_omnimath_q8__36496a8884d60e5c,omnimath::omnimath-844,pb_omnimath_q8,pb_source_v2:ef5e0c3742bc7738ef758bb0,2,True,True
pb_omnimath_q8__f2d4e48c49dc09a9,omnimath::omnimath-86,pb_omnimath_q8,pb_source_v2:8293c5367ba543cc4c3cd4d9,2,False,False
pb_omnimath_q8__50a654d8bdd18ded,omnimath::omnimath-860,pb_omnimath_q8,pb_source_v2:dbdaf95550d64df1aa7a94c0,3,True,True
pb_omnimath_q8__f7fa1d9542769368,omnimath::omnimath-862,pb_omnimath_q8,pb_source_v2:54d1a71b07bee025bd3d684d,3,True,True
pb_omnimath_q8__92f06b148c0f8cbb,omnimath::omnimath-874,pb_omnimath_q8,pb_source_v2:139737b1313eeb3d3302dbd6,5,False,False
pb_omnimath_q8__b94bb7fefb06f790,omnimath::omnimath-875,pb_omnimath_q8,pb_source_v2:995d5ecbc147d040bb79f5a8,4,False,False
pb_omnimath_q8__70f5f8abc644dee9,omnimath::omnimath-876,pb_omnimath_q8,pb_source_v2:6a41507301ee454a1eba611a,7,False,True
pb_omnimath_q8__4007b9e27cc14d81,omnimath::omnimath-88,pb_omnimath_q8,pb_source_v2:f76f37b675fc5084c7c7a76a,2,True,True
pb_omnimath_q8__a68d4ab72cc63af1,omnimath::omnimath-886,pb_omnimath_q8,pb_source_v2:35c741a36889f5f9d0368eb3,3,True,True
pb_omnimath_q8__42ef9e39f016b6e9,omnimath::omnimath-888,pb_omnimath_q8,pb_source_v2:4366cd7cc5b7da0e632d5140,15,False,True
pb_omnimath_q8__0112d143c0b5b462,omnimath::omnimath-893,pb_omnimath_q8,pb_source_v2:9e7eff9d7d14364124e48d57,3,False,False
pb_omnimath_q8__2ec9742c4a63fcaa,omnimath::omnimath-9,pb_omnimath_q8,pb_source_v2:1d4454cdb8778a0dd447350c,2,True,True
pb_omnimath_q8__b0794539f8ee3088,omnimath::omnimath-904,pb_omnimath_q8,pb_source_v2:2ea3fc01f91b2f307111b462,8,True,True
pb_omnimath_q8__cb23602f8c4924ab,omnimath::omnimath-905,pb_omnimath_q8,pb_source_v2:84fabb96f144c6e7e559f3d6,2,False,False
pb_omnimath_q8__f6cfd77839e06f12,omnimath::omnimath-906,pb_omnimath_q8,pb_source_v2:020436b0d4fefd75d3e899e3,12,True,True
pb_omnimath_q8__b00bf48a967bef1f,omnimath::omnimath-908,pb_omnimath_q8,pb_source_v2:60af94a79606470e96601c74,10,True,True
pb_omnimath_q8__2420f05cb2f9abd9,omnimath::omnimath-91,pb_omnimath_q8,pb_source_v2:238d16244e161bacdf532970,4,True,True
pb_omnimath_q8__f15062e825173c59,omnimath::omnimath-922,pb_omnimath_q8,pb_source_v2:169df78c30e7e74d5e08811b,15,True,True
