budget,cell_id,family,group,is_final,label_error,length_band,method,score,trace_id,trace_length,unit_index
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-427,False,1,ge512,dyn_change6_iu,-0.3504220054652165,omnimath-427,1538,68
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-427,False,1,ge512,dyn_change6_iu,0.5379153617179881,omnimath-427,1538,68
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-427,False,1,ge512,dyn_change6_iu,0.06459695518622782,omnimath-427,1538,68
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-427,False,1,ge512,dyn_change6_iu,-0.008552607204730167,omnimath-427,1538,68
1538,processbench_omnimath__qwen25math_7b,omnimath,omnimath-427,True,1,ge512,dyn_change6_iu,0.3375011370477432,omnimath-427,1538,68
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-43,False,1,ge512,dyn_change6_iu,-0.44886551033755134,omnimath-43,1544,8
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-43,False,1,ge512,dyn_change6_iu,-0.3505161689735831,omnimath-43,1544,8
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-43,False,1,ge512,dyn_change6_iu,0.352534500913073,omnimath-43,1544,8
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-43,False,1,ge512,dyn_change6_iu,0.03924942390457526,omnimath-43,1544,8
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-43,False,1,ge512,dyn_change6_iu,-0.004949052958404372,omnimath-43,1544,8
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-43,False,1,ge512,dyn_change6_iu,-0.016340813637904378,omnimath-43,1544,8
1544,processbench_omnimath__qwen25math_7b,omnimath,omnimath-43,True,1,ge512,dyn_change6_iu,-0.035620109853324575,omnimath-43,1544,8
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-45,False,1,ge512,dyn_change6_iu,-0.3252562688390075,omnimath-45,630,9
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-45,False,1,ge512,dyn_change6_iu,-0.20677743091937206,omnimath-45,630,9
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-45,False,1,ge512,dyn_change6_iu,0.00931470283932357,omnimath-45,630,9
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-45,False,1,ge512,dyn_change6_iu,-0.22220284125420775,omnimath-45,630,9
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-45,False,1,ge512,dyn_change6_iu,-0.2505991755162887,omnimath-45,630,9
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-45,False,1,ge512,dyn_change6_iu,0.009357207001937887,omnimath-45,630,9
630,processbench_omnimath__qwen25math_7b,omnimath,omnimath-45,True,1,ge512,dyn_change6_iu,0.5444385870822825,omnimath-45,630,9
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-465,False,1,ge512,dyn_change6_iu,-0.4031607918864269,omnimath-465,887,71
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-465,False,1,ge512,dyn_change6_iu,-0.33716988312007884,omnimath-465,887,71
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-465,False,1,ge512,dyn_change6_iu,0.9788911373293017,omnimath-465,887,71
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-465,False,1,ge512,dyn_change6_iu,-0.14471359845695797,omnimath-465,887,71
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-465,False,1,ge512,dyn_change6_iu,0.07994813665535187,omnimath-465,887,71
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-465,False,1,ge512,dyn_change6_iu,0.628881192815566,omnimath-465,887,71
887,processbench_omnimath__qwen25math_7b,omnimath,omnimath-465,True,1,ge512,dyn_change6_iu,0.4711121771320819,omnimath-465,887,71
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-473,False,1,128_511,dyn_change6_iu,-0.44717380545688956,omnimath-473,360,72
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-473,False,1,128_511,dyn_change6_iu,-0.32655121216428834,omnimath-473,360,72
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-473,False,1,128_511,dyn_change6_iu,-0.2927537921969078,omnimath-473,360,72
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-473,False,1,128_511,dyn_change6_iu,0.20398797099942723,omnimath-473,360,72
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-473,False,1,128_511,dyn_change6_iu,0.3033725051516439,omnimath-473,360,72
360,processbench_omnimath__qwen25math_7b,omnimath,omnimath-473,True,1,128_511,dyn_change6_iu,-0.2969712134472367,omnimath-473,360,72
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-479,False,1,128_511,dyn_change6_iu,-0.44706560904221565,omnimath-479,382,73
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-479,False,1,128_511,dyn_change6_iu,0.6614540934994266,omnimath-479,382,73
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-479,False,1,128_511,dyn_change6_iu,-0.28023794169109095,omnimath-479,382,73
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-479,False,1,128_511,dyn_change6_iu,0.10340873988007039,omnimath-479,382,73
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-479,False,1,128_511,dyn_change6_iu,0.30710065804289555,omnimath-479,382,73
382,processbench_omnimath__qwen25math_7b,omnimath,omnimath-479,True,1,128_511,dyn_change6_iu,0.41394315152490174,omnimath-479,382,73
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-483,False,1,ge512,dyn_change6_iu,-0.5031075485908629,omnimath-483,923,75
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-483,False,1,ge512,dyn_change6_iu,0.7180870163285866,omnimath-483,923,75
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-483,False,1,ge512,dyn_change6_iu,0.6922884881231405,omnimath-483,923,75
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-483,False,1,ge512,dyn_change6_iu,0.15149012937099807,omnimath-483,923,75
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-483,False,1,ge512,dyn_change6_iu,0.013418722877221678,omnimath-483,923,75
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-483,False,1,ge512,dyn_change6_iu,0.1580736811839284,omnimath-483,923,75
923,processbench_omnimath__qwen25math_7b,omnimath,omnimath-483,True,1,ge512,dyn_change6_iu,0.9229555502354043,omnimath-483,923,75
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-489,False,1,ge512,dyn_change6_iu,-0.40762062354175815,omnimath-489,723,76
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-489,False,1,ge512,dyn_change6_iu,-0.21107772465297933,omnimath-489,723,76
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-489,False,1,ge512,dyn_change6_iu,-0.027371236435484683,omnimath-489,723,76
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-489,False,1,ge512,dyn_change6_iu,0.2197829483954832,omnimath-489,723,76
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-489,False,1,ge512,dyn_change6_iu,0.06734000800025558,omnimath-489,723,76
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-489,False,1,ge512,dyn_change6_iu,0.13652417112383086,omnimath-489,723,76
723,processbench_omnimath__qwen25math_7b,omnimath,omnimath-489,True,1,ge512,dyn_change6_iu,1.0163583920377781,omnimath-489,723,76
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-499,False,1,128_511,dyn_change6_iu,-0.4280884542972846,omnimath-499,471,77
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-499,False,1,128_511,dyn_change6_iu,-0.3317392809146625,omnimath-499,471,77
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-499,False,1,128_511,dyn_change6_iu,-0.4394571263716042,omnimath-499,471,77
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-499,False,1,128_511,dyn_change6_iu,0.18892242956940614,omnimath-499,471,77
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-499,False,1,128_511,dyn_change6_iu,-0.07982220501174661,omnimath-499,471,77
471,processbench_omnimath__qwen25math_7b,omnimath,omnimath-499,True,1,128_511,dyn_change6_iu,-0.12008778411806714,omnimath-499,471,77
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-528,False,0,ge512,dyn_change6_iu,-0.41404569065177027,omnimath-528,1058,79
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-528,False,0,ge512,dyn_change6_iu,-0.2108631998907753,omnimath-528,1058,79
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-528,False,0,ge512,dyn_change6_iu,0.04893319457227451,omnimath-528,1058,79
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-528,False,0,ge512,dyn_change6_iu,-0.09756997351078488,omnimath-528,1058,79
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-528,False,0,ge512,dyn_change6_iu,-0.21405373426534116,omnimath-528,1058,79
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-528,False,0,ge512,dyn_change6_iu,-0.15555738527257137,omnimath-528,1058,79
1058,processbench_omnimath__qwen25math_7b,omnimath,omnimath-528,True,0,ge512,dyn_change6_iu,-0.18971148398914756,omnimath-528,1058,79
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-544,False,0,ge512,dyn_change6_iu,-0.47197033809594946,omnimath-544,761,81
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-544,False,0,ge512,dyn_change6_iu,0.0640216653701921,omnimath-544,761,81
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-544,False,0,ge512,dyn_change6_iu,-0.3361859229156934,omnimath-544,761,81
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-544,False,0,ge512,dyn_change6_iu,0.2549828164362522,omnimath-544,761,81
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-544,False,0,ge512,dyn_change6_iu,0.3563508476805851,omnimath-544,761,81
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-544,False,0,ge512,dyn_change6_iu,0.13251525372464235,omnimath-544,761,81
761,processbench_omnimath__qwen25math_7b,omnimath,omnimath-544,True,0,ge512,dyn_change6_iu,0.21674495742999333,omnimath-544,761,81
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-553,False,0,128_511,dyn_change6_iu,-0.48924070620679644,omnimath-553,254,82
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-553,False,0,128_511,dyn_change6_iu,-0.4249082706495323,omnimath-553,254,82
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-553,False,0,128_511,dyn_change6_iu,0.8379691851976732,omnimath-553,254,82
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-553,False,0,128_511,dyn_change6_iu,-0.2564135499221857,omnimath-553,254,82
254,processbench_omnimath__qwen25math_7b,omnimath,omnimath-553,True,0,128_511,dyn_change6_iu,-0.13172934658688157,omnimath-553,254,82
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-562,False,0,ge512,dyn_change6_iu,-0.3662638402012557,omnimath-562,896,85
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-562,False,0,ge512,dyn_change6_iu,0.5559645244423678,omnimath-562,896,85
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-562,False,0,ge512,dyn_change6_iu,-0.3138353270098124,omnimath-562,896,85
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-562,False,0,ge512,dyn_change6_iu,0.017294594289820317,omnimath-562,896,85
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-562,False,0,ge512,dyn_change6_iu,0.053112896957635665,omnimath-562,896,85
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-562,False,0,ge512,dyn_change6_iu,0.43556242874641216,omnimath-562,896,85
896,processbench_omnimath__qwen25math_7b,omnimath,omnimath-562,True,0,ge512,dyn_change6_iu,0.3963512056455356,omnimath-562,896,85
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-625,False,0,ge512,dyn_change6_iu,-0.49850473162182984,omnimath-625,1656,88
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-625,False,0,ge512,dyn_change6_iu,-0.4726771446752536,omnimath-625,1656,88
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-625,False,0,ge512,dyn_change6_iu,-0.4757419767178055,omnimath-625,1656,88
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-625,False,0,ge512,dyn_change6_iu,0.7695624993132341,omnimath-625,1656,88
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-625,False,0,ge512,dyn_change6_iu,0.08594973101462011,omnimath-625,1656,88
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-625,False,0,ge512,dyn_change6_iu,0.015296729843743348,omnimath-625,1656,88
1656,processbench_omnimath__qwen25math_7b,omnimath,omnimath-625,True,0,ge512,dyn_change6_iu,0.22507605646945683,omnimath-625,1656,88
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-665,False,0,ge512,dyn_change6_iu,-0.5054642834264843,omnimath-665,756,92
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-665,False,0,ge512,dyn_change6_iu,-0.4906907014844506,omnimath-665,756,92
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-665,False,0,ge512,dyn_change6_iu,-0.37252564087147183,omnimath-665,756,92
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-665,False,0,ge512,dyn_change6_iu,0.16195692986155522,omnimath-665,756,92
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-665,False,0,ge512,dyn_change6_iu,0.22631730155883784,omnimath-665,756,92
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-665,False,0,ge512,dyn_change6_iu,0.08135501133400064,omnimath-665,756,92
756,processbench_omnimath__qwen25math_7b,omnimath,omnimath-665,True,0,ge512,dyn_change6_iu,0.15706998244925102,omnimath-665,756,92
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-754,False,0,ge512,dyn_change6_iu,-0.4166335153678399,omnimath-754,848,96
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-754,False,0,ge512,dyn_change6_iu,-0.42340361871247667,omnimath-754,848,96
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-754,False,0,ge512,dyn_change6_iu,-0.35361934755774244,omnimath-754,848,96
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-754,False,0,ge512,dyn_change6_iu,-0.2671815716061787,omnimath-754,848,96
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-754,False,0,ge512,dyn_change6_iu,-0.1233999275742392,omnimath-754,848,96
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-754,False,0,ge512,dyn_change6_iu,-0.16817761996733316,omnimath-754,848,96
848,processbench_omnimath__qwen25math_7b,omnimath,omnimath-754,True,0,ge512,dyn_change6_iu,-0.17626471442654104,omnimath-754,848,96
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-767,False,0,ge512,dyn_change6_iu,-0.3496728864219099,omnimath-767,792,97
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-767,False,0,ge512,dyn_change6_iu,0.007090045400597329,omnimath-767,792,97
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-767,False,0,ge512,dyn_change6_iu,0.1561239146809122,omnimath-767,792,97
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-767,False,0,ge512,dyn_change6_iu,0.019925534523801348,omnimath-767,792,97
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-767,False,0,ge512,dyn_change6_iu,0.015500883807159957,omnimath-767,792,97
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-767,False,0,ge512,dyn_change6_iu,0.10417825206660777,omnimath-767,792,97
792,processbench_omnimath__qwen25math_7b,omnimath,omnimath-767,True,0,ge512,dyn_change6_iu,0.378010304161741,omnimath-767,792,97
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-768,False,0,ge512,dyn_change6_iu,-0.47254989292348354,omnimath-768,756,98
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-768,False,0,ge512,dyn_change6_iu,-0.4197333823234196,omnimath-768,756,98
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-768,False,0,ge512,dyn_change6_iu,1.8274151555360982,omnimath-768,756,98
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-768,False,0,ge512,dyn_change6_iu,-0.17228589268540628,omnimath-768,756,98
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-768,False,0,ge512,dyn_change6_iu,-0.16464636826297735,omnimath-768,756,98
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-768,False,0,ge512,dyn_change6_iu,0.23515678813860977,omnimath-768,756,98
756,processbench_omnimath__qwen25math_7b,omnimath,omnimath-768,True,0,ge512,dyn_change6_iu,0.4419280043485181,omnimath-768,756,98
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-792,False,0,ge512,dyn_change6_iu,-0.47916641611412014,omnimath-792,1115,103
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-792,False,0,ge512,dyn_change6_iu,-0.45137553666629715,omnimath-792,1115,103
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-792,False,0,ge512,dyn_change6_iu,1.3989544806110006,omnimath-792,1115,103
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-792,False,0,ge512,dyn_change6_iu,-0.30238083334755944,omnimath-792,1115,103
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-792,False,0,ge512,dyn_change6_iu,-0.13022901635844403,omnimath-792,1115,103
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-792,False,0,ge512,dyn_change6_iu,0.28816867977947824,omnimath-792,1115,103
1115,processbench_omnimath__qwen25math_7b,omnimath,omnimath-792,True,0,ge512,dyn_change6_iu,0.1063380122021458,omnimath-792,1115,103
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-797,False,0,ge512,dyn_change6_iu,-0.4623196051639255,omnimath-797,1105,104
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-797,False,0,ge512,dyn_change6_iu,0.5384636919547972,omnimath-797,1105,104
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-797,False,0,ge512,dyn_change6_iu,-0.1998045003651444,omnimath-797,1105,104
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-797,False,0,ge512,dyn_change6_iu,0.14680556666610012,omnimath-797,1105,104
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-797,False,0,ge512,dyn_change6_iu,0.09208782998924663,omnimath-797,1105,104
512,processbench_omnimath__qwen25math_7b,omnimath,omnimath-797,False,0,ge512,dyn_change6_iu,0.01646781137409231,omnimath-797,1105,104
1105,processbench_omnimath__qwen25math_7b,omnimath,omnimath-797,True,0,ge512,dyn_change6_iu,0.316354828445319,omnimath-797,1105,104
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-801,False,0,128_511,dyn_change6_iu,-0.4689027930712833,omnimath-801,338,105
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-801,False,0,128_511,dyn_change6_iu,-0.4299843023037373,omnimath-801,338,105
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-801,False,0,128_511,dyn_change6_iu,1.5252671287791921,omnimath-801,338,105
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-801,False,0,128_511,dyn_change6_iu,-0.08684032333588708,omnimath-801,338,105
256,processbench_omnimath__qwen25math_7b,omnimath,omnimath-801,False,0,128_511,dyn_change6_iu,0.315911048494844,omnimath-801,338,105
338,processbench_omnimath__qwen25math_7b,omnimath,omnimath-801,True,0,128_511,dyn_change6_iu,0.12323856557427303,omnimath-801,338,105
16,processbench_omnimath__qwen25math_7b,omnimath,omnimath-81,False,1,ge512,dyn_change6_iu,-0.4693001127388483,omnimath-81,745,12
32,processbench_omnimath__qwen25math_7b,omnimath,omnimath-81,False,1,ge512,dyn_change6_iu,1.5415922528139399,omnimath-81,745,12
64,processbench_omnimath__qwen25math_7b,omnimath,omnimath-81,False,1,ge512,dyn_change6_iu,-0.07444073713270094,omnimath-81,745,12
128,processbench_omnimath__qwen25math_7b,omnimath,omnimath-81,False,1,ge512,dyn_change6_iu,0.04283852653929001,omnimath-81,745,12
