cell,model,dataset,n_problems,acc,subset,method,n_feats,anchor,auroc_X,lo,hi,n_rows,valid_rate,published_Y,Y_method,delta_X_minus_Y,head_to_head,flipped
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_5,upcr,5,cusum_max,0.3987,0.2777,0.5174,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_6,lsml,6,cusum_max,0.4742,0.3528,0.5915,240,1.0,,,,,False
rag_narrativeqa_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_narrativeqa,240,0.1125,GOOD_6,upcr,6,cusum_max,0.3987,0.2777,0.5174,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,consensus_4,lsml,4,epr,0.627,0.4896,0.7555,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,consensus_4,upcr,4,epr,0.6275,0.4922,0.7525,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5,lsml,5,epr,0.576,0.4491,0.6961,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5,upcr,5,epr,0.6212,0.4851,0.7498,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_6,lsml,6,epr,0.6026,0.471,0.7274,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_6,upcr,6,epr,0.6234,0.4886,0.751,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,top_macro_5,lsml,5,epr,0.6221,0.4861,0.7498,240,1.0,,,,,True
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,top_macro_5,upcr,5,epr,0.6212,0.4851,0.7498,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,STABLE_H9,lsml,9,epr,0.5016,0.3918,0.6127,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,STABLE_H9,upcr,9,epr,0.5993,0.4581,0.7268,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,ALL_H16,lsml,16,epr,0.6024,0.4765,0.7124,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,ALL_H16,upcr,16,epr,0.6307,0.4946,0.7525,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5+spilled,lsml,9,epr,0.6006,0.4792,0.7165,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5+spilled,upcr,9,epr,0.6234,0.4944,0.7473,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5+energy,lsml,9,epr,0.5713,0.4457,0.6964,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5+energy,upcr,9,epr,0.6095,0.4786,0.735,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5+logprob,lsml,8,epr,0.6132,0.4777,0.7415,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5+logprob,upcr,8,epr,0.6052,0.4755,0.7308,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5,lsml,5,cusum_max,0.576,0.4491,0.6961,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_5,upcr,5,cusum_max,0.6212,0.4851,0.7498,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_6,lsml,6,cusum_max,0.6026,0.471,0.7274,240,1.0,,,,,False
rag_narrativeqa_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_narrativeqa,240,0.1042,GOOD_6,upcr,6,cusum_max,0.6234,0.4886,0.751,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,consensus_4,lsml,4,epr,0.731,0.6244,0.829,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,consensus_4,upcr,4,epr,0.7463,0.6405,0.8391,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5,lsml,5,epr,0.7224,0.6163,0.8133,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5,upcr,5,epr,0.754,0.6499,0.8473,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_6,lsml,6,epr,0.737,0.6345,0.8302,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_6,upcr,6,epr,0.7759,0.6724,0.8651,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,top_macro_5,lsml,5,epr,0.7441,0.6412,0.8386,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,top_macro_5,upcr,5,epr,0.754,0.6499,0.8473,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,STABLE_H9,lsml,9,epr,0.6358,0.53,0.7327,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,STABLE_H9,upcr,9,epr,0.752,0.65,0.8401,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,ALL_H16,lsml,16,epr,0.6831,0.5807,0.7757,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,ALL_H16,upcr,16,epr,0.752,0.6511,0.8418,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5+spilled,lsml,9,epr,0.715,0.6157,0.803,240,1.0,,,,,True
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5+spilled,upcr,9,epr,0.7493,0.6447,0.8422,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5+energy,lsml,9,epr,0.6875,0.5798,0.7832,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5+energy,upcr,9,epr,0.7207,0.6166,0.8111,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5+logprob,lsml,8,epr,0.7456,0.6445,0.8358,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5+logprob,upcr,8,epr,0.7502,0.6571,0.8361,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5,lsml,5,cusum_max,0.7224,0.6163,0.8133,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_5,upcr,5,cusum_max,0.754,0.6499,0.8473,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_6,lsml,6,cusum_max,0.737,0.6345,0.8302,240,1.0,,,,,False
rag_narrativeqa_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_narrativeqa,240,0.1167,GOOD_6,upcr,6,cusum_max,0.7759,0.6724,0.8651,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,consensus_4,lsml,4,epr,0.7141,0.5563,0.8359,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,consensus_4,upcr,4,epr,0.7132,0.5586,0.8332,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5,lsml,5,epr,0.7423,0.6055,0.8546,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5,upcr,5,epr,0.7439,0.6051,0.8562,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_6,lsml,6,epr,0.7534,0.6232,0.8611,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_6,upcr,6,epr,0.7439,0.6051,0.8562,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,top_macro_5,lsml,5,epr,0.7391,0.5973,0.849,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,top_macro_5,upcr,5,epr,0.7448,0.608,0.8551,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,STABLE_H9,lsml,9,epr,0.6591,0.5383,0.7677,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,STABLE_H9,upcr,9,epr,0.6659,0.5381,0.782,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,ALL_H16,lsml,16,epr,0.6918,0.55,0.8074,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,ALL_H16,upcr,16,epr,0.6948,0.5652,0.8017,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5+spilled,lsml,9,epr,0.7366,0.5939,0.8579,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5+spilled,upcr,9,epr,0.7311,0.5897,0.8478,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5+energy,lsml,9,epr,0.7652,0.6392,0.8655,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5+energy,upcr,9,epr,0.7473,0.6126,0.8542,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5+logprob,lsml,8,epr,0.76,0.6327,0.8678,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5+logprob,upcr,8,epr,0.752,0.6229,0.8565,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5,lsml,5,cusum_max,0.7423,0.6055,0.8546,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_5,upcr,5,cusum_max,0.7439,0.6051,0.8562,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_6,lsml,6,cusum_max,0.7534,0.6232,0.8611,240,1.0,,,,,False
rag_narrativeqa_qwen7b,Qwen/Qwen2.5-7B-Instruct,lciteeval_narrativeqa,240,0.0833,GOOD_6,upcr,6,cusum_max,0.7439,0.6051,0.8562,240,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,consensus_4,lsml,4,epr,0.4793,0.3572,0.6048,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,consensus_4,upcr,4,epr,0.4293,0.2894,0.5697,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5,lsml,5,epr,0.4529,0.3324,0.5728,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5,upcr,5,epr,0.4227,0.298,0.5587,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_6,lsml,6,epr,0.4382,0.3129,0.5669,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_6,upcr,6,epr,0.4231,0.2904,0.5567,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,top_macro_5,lsml,5,epr,0.4299,0.31,0.558,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,top_macro_5,upcr,5,epr,0.4296,0.304,0.5701,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,STABLE_H9,lsml,9,epr,0.4902,0.3712,0.617,160,1.0,,,,,True
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,STABLE_H9,upcr,9,epr,0.4416,0.3289,0.5455,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,ALL_H16,lsml,16,epr,0.5039,0.3882,0.6222,160,1.0,,,,,True
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,ALL_H16,upcr,16,epr,0.4954,0.3586,0.622,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5+spilled,lsml,9,epr,0.4087,0.2963,0.532,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5+spilled,upcr,9,epr,0.4495,0.3303,0.5629,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5+energy,lsml,9,epr,0.4169,0.2816,0.5505,160,1.0,,,,,True
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5+energy,upcr,9,epr,0.4837,0.3591,0.6072,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5+logprob,lsml,8,epr,0.4258,0.3014,0.5547,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5+logprob,upcr,8,epr,0.4303,0.2987,0.5704,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5,lsml,5,cusum_max,0.4529,0.3324,0.5728,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_5,upcr,5,cusum_max,0.4227,0.298,0.5587,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_6,lsml,6,cusum_max,0.4382,0.3129,0.5669,160,1.0,,,,,False
rag_natural_questions_llama70b,meta-llama/Llama-3.3-70B-Instruct,lciteeval_natural_questions,160,0.1313,GOOD_6,upcr,6,cusum_max,0.4231,0.2904,0.5567,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,consensus_4,lsml,4,epr,0.3458,0.1676,0.5601,160,1.0,,,,,True
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,consensus_4,upcr,4,epr,0.3574,0.1834,0.5894,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5,lsml,5,epr,0.3239,0.159,0.5379,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5,upcr,5,epr,0.3484,0.1759,0.5715,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_6,lsml,6,epr,0.3677,0.14,0.5937,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_6,upcr,6,epr,0.3381,0.1572,0.5734,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,top_macro_5,lsml,5,epr,0.3135,0.1374,0.537,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,top_macro_5,upcr,5,epr,0.3484,0.1759,0.5715,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,STABLE_H9,lsml,9,epr,0.409,0.2847,0.5409,160,1.0,,,,,True
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,STABLE_H9,upcr,9,epr,0.431,0.1884,0.6461,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,ALL_H16,lsml,16,epr,0.3368,0.1904,0.5542,160,1.0,,,,,True
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,ALL_H16,upcr,16,epr,0.3265,0.1546,0.5852,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5+spilled,lsml,9,epr,0.3277,0.1591,0.5288,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5+spilled,upcr,9,epr,0.3406,0.1655,0.5665,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5+energy,lsml,9,epr,0.3858,0.2374,0.5651,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5+energy,upcr,9,epr,0.3742,0.2164,0.5817,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5+logprob,lsml,8,epr,0.3574,0.1505,0.5255,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5+logprob,upcr,8,epr,0.3935,0.1746,0.5851,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5,lsml,5,cusum_max,0.3239,0.159,0.5379,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_5,upcr,5,cusum_max,0.3484,0.1759,0.5715,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_6,lsml,6,cusum_max,0.3677,0.14,0.5937,160,1.0,,,,,False
rag_natural_questions_llama8b,meta-llama/Llama-3.1-8B-Instruct,lciteeval_natural_questions,160,0.0312,GOOD_6,upcr,6,cusum_max,0.3381,0.1572,0.5734,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,consensus_4,lsml,4,epr,0.45,0.1591,0.7485,160,1.0,,,,,True
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,consensus_4,upcr,4,epr,0.409,0.1482,0.679,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5,lsml,5,epr,0.3501,0.1311,0.5707,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5,upcr,5,epr,0.4136,0.161,0.6749,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_6,lsml,6,epr,0.3772,0.1327,0.6239,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_6,upcr,6,epr,0.3763,0.1458,0.6027,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,top_macro_5,lsml,5,epr,0.3641,0.1167,0.6068,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,top_macro_5,upcr,5,epr,0.4174,0.1528,0.6815,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,STABLE_H9,lsml,9,epr,0.3436,0.1568,0.5206,160,1.0,,,,,True
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,STABLE_H9,upcr,9,epr,0.3847,0.1526,0.6027,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,ALL_H16,lsml,16,epr,0.3567,0.1396,0.5867,160,1.0,,,,,True
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,ALL_H16,upcr,16,epr,0.4006,0.165,0.635,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5+spilled,lsml,9,epr,0.3725,0.0895,0.6424,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5+spilled,upcr,9,epr,0.3445,0.1327,0.5608,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5+energy,lsml,9,epr,0.3044,0.1153,0.496,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5+energy,upcr,9,epr,0.3259,0.1106,0.5418,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5+logprob,lsml,8,epr,0.394,0.1573,0.6239,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5+logprob,upcr,8,epr,0.4706,0.2412,0.6945,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5,lsml,5,cusum_max,0.3501,0.1311,0.5707,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_5,upcr,5,cusum_max,0.4136,0.161,0.6749,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_6,lsml,6,cusum_max,0.3772,0.1327,0.6239,160,1.0,,,,,False
rag_natural_questions_mistral24b,mistralai/Mistral-Small-24B-Instruct-2501,lciteeval_natural_questions,160,0.0437,GOOD_6,upcr,6,cusum_max,0.3763,0.1458,0.6027,160,1.0,,,,,False
rag_natural_questions_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_natural_questions,160,0.1375,consensus_4,lsml,4,epr,0.7098,0.5786,0.8203,160,1.0,,,,,False
rag_natural_questions_qwen72b,Qwen/Qwen2.5-72B-Instruct,lciteeval_natural_questions,160,0.1375,consensus_4,upcr,4,epr,0.7266,0.5943,0.8379,160,1.0,,,,,False
