candidate,model,family,unit,task,target,locator,prediction
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-815,local,-1,0,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-815,local,-1,3,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-815,local,-1,3,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-815,local,-1,3,3
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-815,local,-1,3,3
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-818,local,-1,5,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-818,local,-1,9,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-818,local,-1,9,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-818,local,-1,9,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-818,local,-1,5,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-818,local,-1,9,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-822,local,-1,0,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-822,local,-1,0,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-822,local,-1,0,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-822,local,-1,0,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-822,local,-1,0,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-822,local,-1,0,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-833,local,-1,4,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-833,local,-1,2,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-833,local,-1,2,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-833,local,-1,2,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-833,local,-1,4,4
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-833,local,-1,2,2
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-837,local,-1,1,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-837,local,-1,1,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-837,local,-1,1,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-837,local,-1,1,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-837,local,-1,1,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-837,local,-1,1,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-842,local,3,0,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-842,local,3,0,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-842,local,3,0,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-842,local,3,0,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-842,local,3,0,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-842,local,3,0,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-850,local,-1,7,7
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-850,local,-1,0,0
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-850,local,-1,7,7
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-850,local,-1,7,7
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-850,local,-1,7,7
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-850,local,-1,7,7
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-853,local,-1,0,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-853,local,-1,0,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-853,local,-1,1,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-853,local,-1,0,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-853,local,-1,0,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-853,local,-1,0,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-854,local,4,4,4
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-854,local,4,4,4
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-854,local,4,4,4
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-854,local,4,4,4
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-854,local,4,4,4
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-854,local,4,4,4
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-855,local,-1,1,1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-855,local,-1,1,1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-855,local,-1,1,1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-855,local,-1,1,1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-855,local,-1,1,1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-855,local,-1,1,1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-860,local,5,4,4
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-860,local,5,4,4
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-860,local,5,5,5
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-860,local,5,5,5
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-860,local,5,4,4
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-860,local,5,5,5
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-865,local,-1,7,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-865,local,-1,7,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-865,local,-1,7,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-865,local,-1,7,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-865,local,-1,7,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-865,local,-1,7,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-866,local,1,9,9
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-866,local,1,9,9
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-866,local,1,9,9
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-866,local,1,9,9
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-866,local,1,9,9
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-866,local,1,9,9
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-872,local,-1,4,4
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-872,local,-1,3,3
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-872,local,-1,4,4
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-872,local,-1,3,3
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-872,local,-1,4,4
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-872,local,-1,3,3
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-874,local,-1,2,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-874,local,-1,2,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-874,local,-1,2,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-874,local,-1,2,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-874,local,-1,2,2
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-874,local,-1,2,2
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-883,local,-1,1,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-883,local,-1,1,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-883,local,-1,1,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-883,local,-1,1,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-883,local,-1,1,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-883,local,-1,1,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-888,local,-1,1,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-888,local,-1,1,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-888,local,-1,1,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-888,local,-1,1,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-888,local,-1,1,1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-888,local,-1,1,1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-894,local,0,2,2
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-894,local,0,2,2
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-894,local,0,2,2
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-894,local,0,2,2
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-894,local,0,2,2
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-894,local,0,2,2
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-909,local,-1,3,3
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-909,local,-1,3,3
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-909,local,-1,3,3
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-909,local,-1,3,3
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-909,local,-1,3,3
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-909,local,-1,3,3
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-911,local,12,12,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-911,local,12,12,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-911,local,12,12,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-911,local,12,12,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-911,local,12,12,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-911,local,12,12,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-914,local,4,4,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-914,local,4,4,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-914,local,4,4,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-914,local,4,4,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-914,local,4,4,4
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-914,local,4,4,4
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-921,local,4,4,4
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-921,local,4,3,3
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-921,local,4,3,3
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-921,local,4,3,3
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-921,local,4,4,4
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-921,local,4,3,3
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-922,local,3,1,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-922,local,3,1,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-922,local,3,1,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-922,local,3,1,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-922,local,3,1,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-922,local,3,1,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-93,local,10,10,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-93,local,10,10,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-93,local,10,10,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-93,local,10,10,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-93,local,10,10,10
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-93,local,10,10,10
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-940,local,1,1,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-940,local,1,1,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-940,local,1,1,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-940,local,1,1,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-940,local,1,1,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-940,local,1,1,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-952,local,-1,3,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-952,local,-1,0,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-952,local,-1,3,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-952,local,-1,0,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-952,local,-1,3,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-952,local,-1,0,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-953,local,-1,2,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-953,local,-1,2,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-953,local,-1,2,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-953,local,-1,2,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-953,local,-1,2,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-953,local,-1,2,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-954,local,-1,6,6
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-954,local,-1,4,4
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-954,local,-1,4,4
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-954,local,-1,4,4
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-954,local,-1,6,6
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-954,local,-1,4,4
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-96,local,22,9,9
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-96,local,22,9,9
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-96,local,22,9,9
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-96,local,22,9,9
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-96,local,22,9,9
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-96,local,22,9,9
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-973,local,-1,2,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-973,local,-1,0,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-973,local,-1,2,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-973,local,-1,2,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-973,local,-1,2,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-973,local,-1,2,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-974,local,-1,5,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-974,local,-1,5,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-974,local,-1,5,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-974,local,-1,5,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-974,local,-1,5,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-974,local,-1,5,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-976,local,-1,6,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-976,local,-1,7,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-976,local,-1,7,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-976,local,-1,7,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-976,local,-1,6,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-976,local,-1,7,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-981,local,-1,3,3
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-981,local,-1,3,3
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-981,local,-1,3,3
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-981,local,-1,3,3
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-981,local,-1,3,3
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-981,local,-1,3,3
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-984,local,2,1,1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-984,local,2,1,1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-984,local,2,1,1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-984,local,2,1,1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-984,local,2,1,1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-984,local,2,1,1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-985,local,-1,1,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-985,local,-1,0,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-985,local,-1,2,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-985,local,-1,1,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-985,local,-1,1,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-985,local,-1,1,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-989,local,-1,3,-1
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-989,local,-1,2,-1
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-989,local,-1,2,-1
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-989,local,-1,2,-1
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-989,local,-1,3,-1
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-989,local,-1,2,-1
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-992,local,-1,2,2
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-992,local,-1,2,2
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-992,local,-1,2,2
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-992,local,-1,2,2
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-992,local,-1,2,2
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-992,local,-1,2,2
HISTDET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-994,local,7,8,8
HISTDET_H0LOC,llama31_8b,olympiadbench,olympiadbench-994,local,7,8,8
HISTDET_H2LOC,llama31_8b,olympiadbench,olympiadbench-994,local,7,8,8
HISTDET_H3LOC,llama31_8b,olympiadbench,olympiadbench-994,local,7,8,8
H0DET_HISTLOC,llama31_8b,olympiadbench,olympiadbench-994,local,7,8,8
H0DET_H3LOC,llama31_8b,olympiadbench,olympiadbench-994,local,7,8,8
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-10,local,2,2,2
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-10,local,2,2,2
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-10,local,2,2,2
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-10,local,2,2,2
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-10,local,2,2,2
H0DET_H3LOC,llama31_8b,omnimath,omnimath-10,local,2,2,2
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-101,local,1,5,5
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-101,local,1,5,5
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-101,local,1,5,5
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-101,local,1,5,5
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-101,local,1,5,5
H0DET_H3LOC,llama31_8b,omnimath,omnimath-101,local,1,5,5
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-103,local,2,2,2
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-103,local,2,2,2
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-103,local,2,2,2
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-103,local,2,1,1
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-103,local,2,2,2
H0DET_H3LOC,llama31_8b,omnimath,omnimath-103,local,2,1,1
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-11,local,5,7,7
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-11,local,5,6,6
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-11,local,5,6,6
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-11,local,5,6,6
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-11,local,5,7,7
H0DET_H3LOC,llama31_8b,omnimath,omnimath-11,local,5,6,6
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-112,local,1,1,1
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-112,local,1,1,1
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-112,local,1,1,1
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-112,local,1,1,1
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-112,local,1,1,1
H0DET_H3LOC,llama31_8b,omnimath,omnimath-112,local,1,1,1
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-114,local,8,2,2
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-114,local,8,2,2
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-114,local,8,2,2
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-114,local,8,2,2
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-114,local,8,2,2
H0DET_H3LOC,llama31_8b,omnimath,omnimath-114,local,8,2,2
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-117,local,11,10,-1
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-117,local,11,10,-1
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-117,local,11,10,-1
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-117,local,11,10,-1
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-117,local,11,10,-1
H0DET_H3LOC,llama31_8b,omnimath,omnimath-117,local,11,10,-1
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-119,local,1,9,9
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-119,local,1,9,9
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-119,local,1,9,9
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-119,local,1,9,9
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-119,local,1,9,9
H0DET_H3LOC,llama31_8b,omnimath,omnimath-119,local,1,9,9
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-132,local,0,3,3
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-132,local,0,3,3
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-132,local,0,1,1
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-132,local,0,1,1
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-132,local,0,3,3
H0DET_H3LOC,llama31_8b,omnimath,omnimath-132,local,0,1,1
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-133,local,5,5,-1
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-133,local,5,5,-1
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-133,local,5,5,-1
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-133,local,5,5,-1
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-133,local,5,5,-1
H0DET_H3LOC,llama31_8b,omnimath,omnimath-133,local,5,5,-1
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-137,local,6,0,0
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-137,local,6,0,0
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-137,local,6,2,2
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-137,local,6,4,4
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-137,local,6,0,0
H0DET_H3LOC,llama31_8b,omnimath,omnimath-137,local,6,4,4
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-145,local,1,2,2
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-145,local,1,2,2
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-145,local,1,2,2
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-145,local,1,2,2
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-145,local,1,2,2
H0DET_H3LOC,llama31_8b,omnimath,omnimath-145,local,1,2,2
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-15,local,7,7,7
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-15,local,7,7,7
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-15,local,7,7,7
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-15,local,7,7,7
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-15,local,7,7,7
H0DET_H3LOC,llama31_8b,omnimath,omnimath-15,local,7,7,7
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-161,local,2,5,5
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-161,local,2,5,5
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-161,local,2,5,5
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-161,local,2,6,6
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-161,local,2,5,5
H0DET_H3LOC,llama31_8b,omnimath,omnimath-161,local,2,6,6
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-167,local,2,0,-1
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-167,local,2,0,-1
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-167,local,2,0,-1
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-167,local,2,0,-1
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-167,local,2,0,-1
H0DET_H3LOC,llama31_8b,omnimath,omnimath-167,local,2,0,-1
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-168,local,1,6,6
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-168,local,1,6,6
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-168,local,1,6,6
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-168,local,1,6,6
H0DET_HISTLOC,llama31_8b,omnimath,omnimath-168,local,1,6,6
H0DET_H3LOC,llama31_8b,omnimath,omnimath-168,local,1,6,6
HISTDET_HISTLOC,llama31_8b,omnimath,omnimath-169,local,0,1,1
HISTDET_H0LOC,llama31_8b,omnimath,omnimath-169,local,0,0,0
HISTDET_H2LOC,llama31_8b,omnimath,omnimath-169,local,0,0,0
HISTDET_H3LOC,llama31_8b,omnimath,omnimath-169,local,0,0,0
