cell,family,domain,arm,phase,selector,variant,n_pool,n_selected,selected_features,pool_features,fallback,intended_methods,diag_json
spilled_triviaqa_llama8b,triviaqa,QA,upcrres_native,method_specific,upcr_residual,a1.upcrres_greedy,25,4,epr|mean_top1_logprob|mean_logprob_entropy|renyi_entropy_2,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr,"{""path"": {""3"": {""cols"": [0, 19, 23], ""objective"": 0.004578818008007284}, ""4"": {""cols"": [0, 19, 21, 23], ""objective"": 0.0023173341760658866}, ""5"": {""cols"": [0, 19, 21, 23, 24], ""objective"": 0.014338492205447324}, ""6"": {""cols"": [0, 11, 19, 21, 23, 24], ""objective"": 0.01847409445314319}, ""7"": {""cols"": [0, 11, 19, 21, 22, 23, 24], ""objective"": 0.02072530668785828}, ""8"": {""cols"": [0, 11, 15, 19, 21, 22, 23, 24], ""objective"": 0.0209002596699811}}, ""scope"": ""U-PCR only; its own projection residual is the selector objective""}"
trace_gsm8k_llama8b_k10,gsm8k,math,full,baseline,full,full,25,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,{}
trace_gsm8k_llama8b_k10,gsm8k,math,dufs_native,native,dufs,a2.dufs_pf,25,19,epr|trace_length|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""feat_gate_means"": [1.659, 0.26, -1.129, 1.518, -0.313, 1.571, 1.06, 1.647, -1.054, 1.556, -1.009, 1.619, 1.688, -1.1, 1.66, 1.661, 1.654, -1.052, 1.563, 1.655, 1.665, 1.619, 1.639, 1.63, 1.658], ""n_selected"": 19, ""note"": ""DUFS Eq. (7) parameter-free variant: -tr[.]/(m*(sum_i P(Z_i>=0)+delta)); no lambda, no stability search. Delta vs a2.dufs isolates the cost of our label-free lambda rule.""}"
trace_gsm8k_llama8b_k10,gsm8k,math,groupfs_native,native,groupfs,a2.select,25,25,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""C"": 2, ""C_distortion"": {""2"": 1.7173, ""3"": 2.2231, ""4"": 3.756, ""5"": 2.9809, ""6"": 2.7011, ""7"": 3.6733, ""8"": 3.5533}, ""K_groups"": 2, ""feat_gates"": [1.67, 1.308, -0.871, 1.607, 1.327, 1.653, 1.431, 1.686, -0.798, 1.577, 0.058, 1.621, 1.68, -0.451, 1.678, 1.663, 1.645, -0.8, 1.611, 1.669, 1.658, 1.61, 1.626, 1.644, 1.653], ""lambda0"": 0.301009, ""lambda1"": 10.0, ""lambda_dufs"": 0.150505, ""lambda_stability"": {""0.150505"": 0.953, ""0.301009"": 0.95, ""0.602018"": 0.852}, ""n_selected"": 25, ""open_groups"": [0, 1], ""stability"": 0.953, ""subsampled_rows"": 1200}"
trace_gsm8k_llama8b_k10,gsm8k,math,lapscore_native,native,lapscore,lapscore_adapt,25,7,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""adaptive"": true, ""rule"": ""lapscore"", ""size"": 7}"
trace_gsm8k_llama8b_k10,gsm8k,math,spec_native,native,spec,spec_adapt,25,7,epr|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""adaptive"": true, ""rule"": ""spec"", ""size"": 7}"
trace_gsm8k_llama8b_k10,gsm8k,math,mcfs_native,native,mcfs,mcfs_adapt,25,7,hl_ratio|dominant_freq|hurst_exponent|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""adaptive"": true, ""rule"": ""mcfs"", ""size"": 7}"
trace_gsm8k_llama8b_k10,gsm8k,math,cae_native,native,cae,a3.cae,25,6,epr|spectral_entropy|spectral_centroid|stft_max_high_power|cusum_max|sw_var_peak_energy,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""adaptive"": true, ""curve"": {""3"": 0.2514, ""4"": 0.2152, ""5"": 0.18, ""6"": 0.1403, ""7"": 0.1114, ""8"": 0.083}, ""k"": 6, ""stability_jaccard"": 0.46, ""val_mse"": 0.1403}"
trace_gsm8k_llama8b_k10,gsm8k,math,lscae_native,native,lscae,lscae,25,4,spectral_centroid|sw_var_peak|min_energy|varentropy,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""grid_val_mse"": [0.000387, 0.000214, 0.000297, 0.000219, 0.000219, 0.000216], ""k_chosen"": 4, ""k_grid"": [3, 4, 5, 6, 7, 8], ""note"": ""size rule is OURS \u2014 the paper treats k as architectural"", ""val_mse"": 0.000214}"
trace_gsm8k_llama8b_k10,gsm8k,math,dpp_native,native,dpp,dpp,25,17,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""n_selected"": 17, ""note"": ""stops when the best remaining view is already explained by the kept set (residual variance < tol). SIZE RULE IS OURS."", ""p"": 25, ""residual_variance"": [1.0, 0.9998, 0.967, 0.8945, 0.8234, 0.7445, 0.7244, 0.5655, 0.5102, 0.3141, 0.2619, 0.1886, 0.1704, 0.1486, 0.1065, 0.0746, 0.066], ""tol"": 0.05}"
trace_gsm8k_llama8b_k10,gsm8k,math,dpp_ridge_native,native,dpp,dpp.ridge,25,18,trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|sw_var_peak_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|logprob_margin|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""jaccard_vs_dpp"": 0.944, ""n_selected"": 18, ""note"": ""C + ridge*I. A large disagreement with `dpp` means the un-ridged run was driven by numerical noise in the tail eigenvalues."", ""p"": 25, ""ridge"": 0.01, ""tol"": 0.05}"
trace_gsm8k_llama8b_k10,gsm8k,math,dufs_k6,fixed_k6,dufs,a2.dufs_pf_top6,25,6,epr|epr_spilled|cusum_max_spilled|epr_energy|logprob_margin|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""rule"": ""six largest gate means"", ""source"": ""a2.dufs_pf""}"
trace_gsm8k_llama8b_k10,gsm8k,math,lapscore_k6,fixed_k6,lapscore,lapscore_s6,25,6,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""rule"": ""lapscore"", ""size"": 6}"
trace_gsm8k_llama8b_k10,gsm8k,math,spec_k6,fixed_k6,spec,spec_s6,25,6,epr|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""rule"": ""spec"", ""size"": 6}"
trace_gsm8k_llama8b_k10,gsm8k,math,mcfs_k6,fixed_k6,mcfs,mcfs_s6,25,6,hl_ratio|dominant_freq|cusum_max_energy|logprob_margin|varentropy|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""rule"": ""mcfs"", ""size"": 6}"
trace_gsm8k_llama8b_k10,gsm8k,math,cae_k6,fixed_k6,cae,a3.cae_k6,25,6,epr|spectral_entropy|spectral_centroid|stft_max_high_power|cusum_max|sw_var_peak_energy,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""k"": 6, ""stability_jaccard"": 0.46, ""val_mse"": 0.1403}"
trace_gsm8k_llama8b_k10,gsm8k,math,lscae_k6,fixed_k6,lscae,lscae.k6,25,6,hl_ratio|spectral_centroid|sw_var_peak|min_energy|logprob_margin|varentropy,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""k"": 6, ""n_selected"": 6, ""note"": ""LS-CAE Eq.(6): reconstruction + Laplacian score at the concrete layer, each inversely weighted by its own magnitude"", ""seed_val_mses"": [0.000224, 0.000219], ""val_mse"": 0.000219}"
trace_gsm8k_llama8b_k10,gsm8k,math,dpp_k6,fixed_k6,dpp,dpp.k6,25,6,spectral_entropy|hl_ratio|stft_max_high_power|cusum_max|sw_var_peak_spilled|sw_var_peak_energy,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""k"": 6, ""logdet"": -0.6346, ""note"": ""greedy log-det MAP; residual_variance[i] is the volume the i-th pick added, i.e. its variance orthogonal to the rest"", ""order"": [5, 17, 8, 2, 13, 11], ""p"": 25, ""residual_variance"": [1.0, 0.9998, 0.967, 0.8945, 0.8234, 0.7445]}"
trace_gsm8k_llama8b_k10,gsm8k,math,decorr_k6,fixed_k6,decorrelation,decorr_s6,25,6,spectral_entropy|hl_ratio|stft_max_high_power|sw_var_peak_energy|cusum_max_energy|logprob_margin,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""rule"": ""decorr"", ""size"": 6}"
trace_gsm8k_llama8b_k10,gsm8k,math,upcrres_native,method_specific,upcr_residual,a1.upcrres_greedy,25,3,epr|sw_var_peak|min_energy,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr,"{""path"": {""3"": {""cols"": [0, 9, 16], ""objective"": 0.006957734946245533}, ""4"": {""cols"": [0, 9, 15, 16], ""objective"": 0.04109264107971284}, ""5"": {""cols"": [0, 9, 15, 16, 24], ""objective"": 0.04609164933635271}, ""6"": {""cols"": [0, 9, 15, 16, 18, 24], ""objective"": 0.05146723557886846}, ""7"": {""cols"": [0, 9, 14, 15, 16, 18, 24], ""objective"": 0.040932220041510085}, ""8"": {""cols"": [0, 9, 11, 14, 15, 16, 18, 24], ""objective"": 0.03648621439973445}}, ""scope"": ""U-PCR only; its own projection residual is the selector objective""}"
trace_math500_qwenmath15b_k10,math500,math,full,baseline,full,full,26,26,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,{}
trace_math500_qwenmath15b_k10,math500,math,dufs_native,native,dufs,a2.dufs_pf,26,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|hurst_exponent|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""feat_gate_means"": [1.677, -0.337, -0.368, 1.766, 1.471, 1.662, 0.48, 1.689, -1.073, -0.023, 1.069, 1.609, 1.665, -1.134, 1.647, -1.198, 1.671, -0.37, -1.077, -1.127, 1.65, 1.701, 1.661, 1.648, 1.702, 1.68], ""n_selected"": 17, ""note"": ""DUFS Eq. (7) parameter-free variant: -tr[.]/(m*(sum_i P(Z_i>=0)+delta)); no lambda, no stability search. Delta vs a2.dufs isolates the cost of our label-free lambda rule.""}"
trace_math500_qwenmath15b_k10,math500,math,groupfs_native,native,groupfs,a2.select,26,26,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""C"": 2, ""C_distortion"": {""2"": 1.2717, ""3"": 2.1018, ""4"": 4.6865, ""5"": 2.685, ""6"": 1.6938, ""7"": 2.849, ""8"": 4.068}, ""K_groups"": 2, ""feat_gates"": [1.65, 1.29, 1.438, 1.74, 1.606, 1.648, 1.193, 1.648, -0.833, 1.446, 1.647, 1.656, 1.643, -0.844, 1.652, -0.921, 1.672, 1.446, -0.8, 0.335, 1.632, 1.677, 1.657, 1.66, 1.7, 1.639], ""lambda0"": 0.289705, ""lambda1"": 10.0, ""lambda_dufs"": 0.144852, ""lambda_stability"": {""0.144852"": 0.973, ""0.289705"": 0.952, ""0.57941"": 0.844}, ""n_selected"": 26, ""open_groups"": [0, 1], ""stability"": 0.973, ""subsampled_rows"": 1200}"
trace_math500_qwenmath15b_k10,math500,math,lapscore_native,native,lapscore,lapscore_adapt,26,8,epr|spectral_centroid|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""adaptive"": true, ""rule"": ""lapscore"", ""size"": 8}"
trace_math500_qwenmath15b_k10,math500,math,spec_native,native,spec,spec_adapt,26,8,epr|spectral_centroid|epr_spilled|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,epr|trace_length|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_max_high_power|sw_var_peak|hurst_exponent|cusum_max|epr_spilled|sw_var_peak_spilled|cusum_max_spilled|min_spilled|epr_energy|min_energy|sw_var_peak_energy|cusum_max_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,deployed_upcr|iu_pcr|su_pcr,"{""adaptive"": true, ""rule"": ""spec"", ""size"": 8}"
