idx,cohort,cell,steps,tokens,step_share,rank_oracle,best_readout,contains_max,contains_top3,inside_minus_outside,rank_top10,rank_max,rank_mean,rank_median,rank_tophalf,rank_first4,rank_last4,rank_top3
5342,loc_miss_open,pb_omnimath_q4,10,783,0.12005108556832694,3,first4,False,False,-0.05734094542052959,4,5,4,6,6,3,6,4
5343,caught,pb_omnimath_q4,6,672,0.13839285714285715,1,top10,True,True,0.16436054414695533,1,3,1,1,1,4,2,2
5345,caught,pb_omnimath_q4,9,904,0.2334070796460177,1,top10,True,True,0.19346837420201757,1,5,2,2,2,3,1,1
5349,loc_miss_open,pb_omnimath_q4,11,655,0.15267175572519084,3,top10,False,True,-0.04608452522138662,3,3,8,8,8,5,3,3
5350,caught,pb_omnimath_q4,4,310,0.23548387096774193,1,top10,False,True,-0.06193411353092526,1,1,1,1,1,1,3,1
5351,caught,pb_omnimath_q4,9,745,0.11543624161073826,2,median,False,False,-0.14182353026690953,4,7,3,2,4,4,7,7
5352,caught,pb_omnimath_q4,4,881,0.30419977298524403,1,mean,True,True,0.23093590595557334,2,2,1,1,2,1,3,2
5353,caught,pb_omnimath_q4,7,966,0.1915113871635611,2,max,True,True,0.3808430951265871,3,2,5,4,4,7,4,2
5354,caught,pb_omnimath_q4,8,752,0.2978723404255319,2,top10,False,True,-0.07751349519362472,2,4,8,8,7,3,3,3
5356,caught,pb_omnimath_q4,5,237,0.17721518987341772,1,top10,True,True,0.3391224165625446,1,1,1,1,1,4,4,1
5357,caught,pb_omnimath_q4,9,749,0.16822429906542055,6,top10,False,False,-0.05028763657943358,6,6,8,9,9,6,9,6
5358,caught,pb_omnimath_q4,7,659,0.29742033383915023,2,top10,True,True,0.00036281643491653526,2,5,3,3,4,6,3,4
5361,loc_miss_closed,pb_omnimath_q4,5,821,0.28258221680876977,1,first4,False,True,-0.16793000144020143,4,4,4,4,5,1,1,4
5363,caught,pb_omnimath_q4,10,771,0.3463035019455253,2,top10,False,True,-0.04561431850395081,2,3,9,9,9,3,10,3
5364,caught,pb_omnimath_q4,5,623,0.21669341894060995,1,median,True,True,0.052788035360395336,3,2,2,1,3,1,5,3
5365,gate_blocked,pb_omnimath_q4,3,640,0.4046875,1,mean,True,True,0.4176847964262542,2,2,1,1,1,1,2,2
5368,caught,pb_omnimath_q4,7,638,0.1786833855799373,1,top10,True,True,0.2567513947136486,1,1,4,4,3,1,5,1
5369,caught,pb_omnimath_q4,6,1118,0.22003577817531306,1,top10,True,True,0.13723626136556089,1,4,1,1,1,6,2,3
5370,loc_miss_open,pb_omnimath_q4,6,1459,0.13913639479095272,4,mean,False,False,-0.27872415065558287,6,6,4,4,4,6,5,6
5372,caught,pb_omnimath_q4,6,964,0.20643153526970953,1,max,True,True,0.2873427590730291,2,1,5,5,5,2,5,2
5374,caught,pb_omnimath_q4,14,896,0.11049107142857142,2,first4,True,True,0.05874025877126288,6,3,5,5,7,2,3,3
5376,caught,pb_omnimath_q4,10,1138,0.10896309314586995,1,top10,True,True,0.10732882699295487,1,2,1,1,1,3,3,2
5377,gate_blocked,pb_omnimath_q4,4,187,0.3422459893048128,1,top10,True,True,0.5481878830810976,1,1,1,1,1,2,4,1
5378,caught,pb_omnimath_q4,7,720,0.30277777777777776,1,top10,True,True,0.0034390714716185933,1,5,5,5,5,7,3,4
5379,loc_miss_open,pb_omnimath_q4,6,778,0.16966580976863754,2,max,False,True,-0.007063285177297374,4,2,4,4,4,4,4,5
5380,caught,pb_omnimath_q4,9,706,0.17988668555240794,1,last4,True,True,0.32456503905686107,3,2,5,5,4,8,1,2
5381,gate_blocked,pb_omnimath_q4,7,805,0.2360248447204969,3,top10,True,True,0.5268801672055647,3,4,4,3,5,6,3,4
5382,loc_miss_open,pb_omnimath_q4,7,803,0.18057285180572852,5,first4,False,True,-0.19014452708188956,6,6,6,6,6,5,7,6
5383,loc_miss_open,pb_omnimath_q4,8,709,0.07334273624823695,1,first4,False,False,-0.02053626233116357,6,7,5,4,5,1,1,3
5386,loc_miss_closed,pb_omnimath_q4,7,724,0.19751381215469613,1,mean,False,False,-0.28617854644397367,2,6,1,1,1,2,4,2
5390,caught,pb_omnimath_q4,5,584,0.13527397260273974,1,mean,False,True,-0.04329074220826046,2,4,1,1,1,3,3,3
5391,caught,pb_omnimath_q4,7,892,0.26905829596412556,1,top10,True,True,0.001264794565208227,1,2,6,5,6,5,2,2
5392,gate_blocked,pb_omnimath_q4,9,474,0.22151898734177214,1,top10,True,True,0.939938857087836,1,2,1,1,1,1,1,1
5393,caught,pb_omnimath_q4,6,398,0.31155778894472363,4,first4,True,True,0.017014902721926184,5,5,5,5,6,4,6,5
5394,caught,pb_omnimath_q4,13,709,0.2750352609308886,1,top10,True,True,0.0904164107481571,1,1,6,8,7,5,4,1
5395,caught,pb_omnimath_q4,5,423,0.28841607565011823,1,max,True,True,0.9974556925329812,2,1,3,3,3,4,3,1
5399,caught,pb_omnimath_q4,6,415,0.17349397590361446,1,max,True,True,0.052641231755579554,2,1,2,2,2,3,5,2
5400,caught,pb_omnimath_q4,10,837,0.04659498207885305,1,mean,False,True,-0.03559703529445479,3,2,1,1,1,1,3,1
5401,gate_blocked,pb_omnimath_q4,6,530,0.27735849056603773,1,top10,True,True,0.8346166080933628,1,3,4,4,5,4,1,3
5403,caught,pb_omnimath_q4,7,777,0.2574002574002574,1,max,True,True,0.6294788479078486,2,1,7,7,7,7,7,1
5404,loc_miss_open,pb_omnimath_q4,7,612,0.21241830065359477,2,last4,False,False,-0.11801691369644951,5,6,4,4,6,3,2,5
5405,caught,pb_omnimath_q4,6,1228,0.1473941368078176,1,max,True,True,0.5664830617349681,2,1,6,6,4,6,1,1
5406,caught,pb_omnimath_q4,12,629,0.08108108108108109,3,top10,False,False,-0.07801533605876143,3,6,4,4,3,6,4,3
5408,caught,pb_omnimath_q4,8,973,0.09249743062692703,1,top10,False,True,-0.041582503287065364,1,1,4,4,3,4,4,1
5409,caught,pb_omnimath_q4,6,651,0.25960061443932414,1,top10,True,True,0.09528122579030907,1,1,3,4,3,4,5,1
5412,caught,pb_omnimath_q4,7,1118,0.3443649373881932,1,top10,True,True,0.7588386941232232,1,1,6,6,7,7,2,1
5413,loc_miss_open,pb_omnimath_q4,12,1099,0.06551410373066424,1,first4,False,False,-0.11556993654845127,5,7,4,2,4,1,1,6
5416,caught,pb_omnimath_q4,10,1228,0.23127035830618892,2,top10,True,True,0.4086251104048655,2,2,7,7,6,5,2,2
5417,caught,pb_omnimath_q4,6,628,0.2515923566878981,1,top10,True,True,0.01724959421420369,1,3,2,2,2,1,1,3
5418,caught,pb_omnimath_q4,9,648,0.0941358024691358,1,mean,True,True,0.3022665951245216,2,5,1,1,1,2,2,5
5420,loc_miss_open,pb_omnimath_q4,10,889,0.11698537682789652,3,last4,False,True,-0.043006691764125415,5,6,4,5,4,8,3,6
5421,caught,pb_omnimath_q4,12,932,0.19742489270386265,1,top10,False,True,-0.0063332563266793596,1,1,4,4,4,7,3,1
5423,caught,pb_omnimath_q4,9,613,0.08156606851549755,1,last4,True,True,0.00123372265318622,3,5,2,2,2,6,1,5
5424,gate_blocked,pb_omnimath_q4,8,1069,0.2694106641721235,1,last4,False,True,-0.06210348264503285,2,4,4,4,5,5,1,2
5427,caught,pb_omnimath_q4,9,878,0.1082004555808656,5,max,True,True,0.28259027705689443,7,5,6,5,6,8,9,6
5428,caught,pb_omnimath_q4,7,566,0.1413427561837456,1,last4,True,True,0.20986006268070723,2,3,3,3,3,3,1,3
5429,caught,pb_omnimath_q4,5,756,0.46296296296296297,1,top10,True,True,0.5765152679537007,1,2,4,3,3,4,1,1
5432,loc_miss_open,pb_omnimath_q4,7,857,0.12602100350058343,1,first4,False,False,-0.0893290183728217,4,7,4,2,5,1,4,6
5433,caught,pb_omnimath_q4,3,594,0.4494949494949495,1,top10,True,True,0.2128927314244362,1,2,1,1,1,2,3,1
5434,loc_miss_open,pb_omnimath_q4,18,1304,0.059049079754601226,3,first4,False,False,-0.08127931779127362,6,6,6,4,5,3,16,5
5437,caught,pb_omnimath_q4,11,1132,0.22614840989399293,1,top10,True,True,0.09928223389770263,1,3,3,1,1,11,3,1
5438,gate_blocked,pb_omnimath_q4,6,1131,0.23607427055702918,1,last4,True,True,0.6703649850722213,3,2,2,2,2,4,1,3
5440,caught,pb_omnimath_q4,4,643,0.35769828926905134,1,top10,True,True,0.7566771560708485,1,1,2,1,1,4,1,1
5442,gate_blocked,pb_omnimath_q4,5,1625,0.18646153846153846,1,max,True,True,0.5966674845534099,2,1,2,2,2,1,3,1
5445,gate_blocked,pb_omnimath_q4,7,335,0.20298507462686566,1,max,True,True,0.18249126777868074,2,1,1,1,1,2,2,2
5448,caught,pb_omnimath_q4,6,591,0.2656514382402707,1,top10,True,True,0.15279412544278625,1,1,2,1,1,3,1,1
5450,caught,pb_omnimath_q4,10,1054,0.11859582542694497,2,top10,False,False,-0.09388972923789729,2,9,7,7,6,8,3,6
5451,caught,pb_omnimath_q4,9,905,0.11933701657458563,3,first4,False,False,-0.06802228373424968,6,8,4,4,6,3,5,8
5453,gate_blocked,pb_omnimath_q4,4,404,0.3292079207920792,1,top10,True,True,0.140260457527136,1,1,3,3,2,2,1,1
5456,loc_miss_open,pb_omnimath_q4,10,1115,0.09775784753363229,7,top10,False,False,-0.0338131003912332,7,7,7,7,7,10,8,7
5457,caught,pb_omnimath_q4,7,569,0.2565905096660808,1,last4,True,True,0.16332652348419208,2,2,5,4,3,4,1,2
5458,caught,pb_omnimath_q4,5,551,0.1996370235934664,1,mean,False,True,-0.026142912782676886,2,2,1,1,1,3,1,2
5460,gate_blocked,pb_omnimath_q4,12,1179,0.1620016963528414,1,last4,False,False,-0.11578414796603242,4,7,5,4,5,7,1,6
5461,caught,pb_omnimath_q4,9,433,0.12471131639722864,1,top10,True,True,0.024344647679144904,1,3,1,1,1,8,4,2
5465,loc_miss_open,pb_omnimath_q4,5,516,0.14728682170542637,2,first4,False,False,-0.09551848866278756,5,5,5,5,5,2,3,5
5467,caught,pb_omnimath_q4,7,870,0.30689655172413793,1,top10,True,True,0.20884211209062054,1,1,7,7,6,7,2,1
5468,caught,pb_omnimath_q4,7,693,0.3116883116883117,2,first4,False,False,-0.0688024353962775,3,3,4,4,4,2,6,3
5469,caught,pb_omnimath_q4,8,624,0.15705128205128205,1,top10,True,True,0.6174399175111853,1,1,2,2,2,1,3,1
5470,gate_blocked,pb_omnimath_q4,4,667,0.2623688155922039,1,first4,False,True,-0.020977217593086017,2,2,2,2,2,1,4,2
5471,loc_miss_open,pb_omnimath_q4,11,429,0.07226107226107226,1,median,True,True,0.009461014142684299,3,3,3,1,1,1,6,3
5472,caught,pb_omnimath_q4,12,697,0.12625538020086083,2,first4,False,False,-0.03248773198576016,3,5,5,7,7,2,6,3
5473,caught,pb_omnimath_q4,6,520,0.13076923076923078,1,max,True,True,0.4001260709726904,5,1,5,5,5,6,4,1
5475,caught,pb_omnimath_q4,10,1412,0.13810198300283286,2,mean,True,True,0.05544684168700709,3,3,2,2,2,9,4,4
5476,caught,pb_omnimath_q4,5,762,0.15223097112860892,1,mean,True,True,0.3830413961988741,3,2,1,1,1,5,2,3
5478,caught,pb_omnimath_q4,4,398,0.23618090452261306,1,mean,False,True,-0.008110945157854932,2,2,1,1,2,4,2,2
5479,caught,pb_omnimath_q4,6,670,0.23134328358208955,2,last4,False,True,-0.10551626096185363,5,5,5,5,5,5,2,5
5480,caught,pb_omnimath_q4,7,739,0.14749661705006767,1,first4,False,False,-0.06855775305667855,2,5,5,7,4,1,1,4
5482,caught,pb_omnimath_q4,5,716,0.30446927374301674,1,max,True,True,0.2897586007912847,3,1,4,4,4,2,5,2
5484,caught,pb_omnimath_q4,6,582,0.26804123711340205,1,last4,False,True,-0.031145553635508083,4,5,3,3,3,2,1,5
5485,caught,pb_omnimath_q4,8,594,0.16498316498316498,1,top10,True,True,1.0616136879191727,1,1,1,1,1,2,1,1
5489,loc_miss_open,pb_omnimath_q4,9,1037,0.11186113789778207,2,mean,False,True,-0.10184307076017407,3,4,2,2,3,5,3,3
5490,caught,pb_omnimath_q4,13,1042,0.10076775431861804,3,tophalf,False,True,-0.18394663878776907,4,7,5,5,3,5,5,4
5493,caught,pb_omnimath_q4,9,1104,0.16847826086956522,3,top10,True,True,0.02684658859371769,3,5,4,6,6,7,7,3
5494,caught,pb_omnimath_q4,6,323,0.19504643962848298,1,first4,True,True,0.10557576528217849,2,2,3,2,2,1,1,1
5497,caught,pb_omnimath_q4,9,595,0.10084033613445378,1,top10,True,True,0.07383523101049971,1,1,1,1,1,1,5,2
5499,caught,pb_omnimath_q4,7,860,0.20813953488372092,3,mean,False,False,-0.1887994797479855,6,6,3,3,3,6,5,6
5500,caught,pb_omnimath_q4,5,549,0.26958105646630237,1,first4,True,True,0.33727092216362964,3,3,2,2,2,1,3,3
5501,loc_miss_open,pb_omnimath_q4,10,678,0.06932153392330384,2,max,False,False,-0.03435482247119137,3,2,2,2,2,3,3,4
5504,caught,pb_omnimath_q4,5,560,0.21428571428571427,2,top10,False,True,-0.06310604709070189,2,3,2,2,2,4,2,2
5506,caught,pb_omnimath_q4,9,704,0.13636363636363635,2,top10,False,True,-0.15589791270801934,2,6,2,2,2,6,2,5
5508,caught,pb_omnimath_q4,7,819,0.16117216117216118,2,max,True,True,0.10049963573277299,3,2,4,4,4,7,2,2
5510,loc_miss_open,pb_omnimath_q4,5,537,0.17318435754189945,2,top10,False,True,-0.05605796782814165,2,3,2,2,2,3,3,3
5511,caught,pb_omnimath_q4,6,1300,0.37,2,top10,False,True,-0.07813671598996441,2,4,4,4,5,2,4,4
5512,loc_miss_open,pb_omnimath_q4,6,527,0.3225806451612903,2,first4,False,True,-0.04815938242252815,4,4,4,4,5,2,4,4
5513,caught,pb_omnimath_q4,6,998,0.13627254509018036,1,top10,True,True,0.2612031051680521,1,2,2,2,2,3,2,1
5516,caught,pb_omnimath_q4,12,633,0.10900473933649289,1,top10,False,True,-0.015566800565798733,1,1,3,2,2,2,8,1
5518,loc_miss_open,pb_omnimath_q4,32,1826,0.0208105147864184,12,max,False,False,-0.05215007143844952,23,12,14,16,19,13,17,24
5523,gate_blocked,pb_omnimath_q4,7,327,0.08256880733944955,2,mean,False,False,-0.449178791087002,4,5,2,2,2,4,5,4
5524,caught,pb_omnimath_q4,6,725,0.15724137931034482,1,top10,False,True,-0.008045548144490322,1,2,2,2,2,4,3,2
5526,loc_miss_closed,pb_omnimath_q4,6,732,0.1953551912568306,1,last4,False,True,-0.03710878685133223,2,2,5,5,4,3,1,2
5527,caught,pb_omnimath_q4,7,1000,0.182,2,last4,False,True,-0.04086223877073891,3,3,4,4,4,4,2,4
5529,caught,pb_omnimath_q4,6,780,0.18076923076923077,1,top10,False,True,-0.029177485407885673,1,2,1,2,1,4,4,2
5530,caught,pb_omnimath_q4,8,289,0.16262975778546712,3,first4,False,True,-0.09489983144136094,5,6,6,4,4,3,8,5
5531,caught,pb_omnimath_q4,7,702,0.10398860398860399,2,max,True,True,0.268276783955532,4,2,5,5,4,2,5,2
5532,caught,pb_omnimath_q4,11,1307,0.12012241775057383,1,top10,True,True,0.2294022560566953,1,1,2,2,2,2,2,1
5534,loc_miss_closed,pb_omnimath_q4,5,341,0.17302052785923755,2,last4,False,True,-0.01700021599061552,5,4,5,4,3,4,2,4
5535,caught,pb_omnimath_q4,8,861,0.281068524970964,1,top10,True,True,0.05367951538238325,1,1,4,3,3,6,4,1
5538,loc_miss_open,pb_omnimath_q4,10,1101,0.10354223433242507,3,last4,False,False,-0.139556628425074,10,8,7,7,8,8,3,10
5539,gate_blocked,pb_omnimath_q4,4,427,0.3185011709601874,1,top10,True,True,0.5604938418398979,1,1,4,4,4,4,1,1
5540,caught,pb_omnimath_q4,10,1052,0.27281368821292773,1,top10,False,True,-0.031167283867344464,1,1,7,7,7,1,8,1
5541,caught,pb_omnimath_q4,8,828,0.2560386473429952,1,top10,True,True,1.3814567237879958,1,1,1,1,1,1,1,1
5542,loc_miss_closed,pb_omnimath_q4,7,792,0.09343434343434344,5,first4,False,False,-0.7660575246639036,7,7,7,7,7,5,7,7
5544,caught,pb_omnimath_q4,5,529,0.18714555765595464,1,top10,True,True,0.10392882477255627,1,1,1,1,1,2,1,1
5545,caught,pb_omnimath_q4,6,662,0.22205438066465258,1,mean,False,True,-0.027211099684031792,2,3,1,1,1,3,3,3
5546,caught,pb_omnimath_q4,6,846,0.25177304964539005,1,top10,False,True,-0.012690619465629771,1,1,2,2,2,5,3,1
5547,gate_blocked,pb_omnimath_q4,18,599,0.06176961602671119,2,top10,False,True,-0.08163340925979456,2,3,3,3,3,4,3,3
5548,caught,pb_omnimath_q4,11,848,0.11438679245283019,3,top3,True,True,0.05020457730657979,6,5,9,9,10,6,6,3
5549,loc_miss_open,pb_omnimath_q4,17,919,0.1044613710554951,5,top10,False,True,-0.02151977124151294,5,7,6,6,6,7,7,5
5550,loc_miss_open,pb_omnimath_q4,8,802,0.14588528678304238,4,top10,False,True,-0.01704089027255784,4,4,5,4,5,6,4,4
5556,caught,pb_omnimath_q4,12,1064,0.09022556390977443,2,max,True,True,0.002775892894340881,3,2,6,3,3,11,12,2
5557,gate_blocked,pb_omnimath_q4,7,520,0.18461538461538463,1,top10,True,True,0.17076407408512972,1,2,1,2,2,4,1,2
5558,caught,pb_omnimath_q4,16,1160,0.1879310344827586,1,top10,True,True,0.39220309255631247,1,1,11,8,8,15,6,1
5559,caught,pb_omnimath_q4,7,814,0.09582309582309582,1,top10,True,True,0.3878828211904244,1,2,1,1,1,6,3,1
5563,caught,pb_omnimath_q4,4,723,0.26556016597510373,1,top10,True,True,0.14702999392601823,1,1,1,2,1,3,1,1
5567,caught,pb_omnimath_q4,12,1810,0.1005524861878453,1,max,True,True,0.06576945497656306,2,1,7,7,5,7,7,5
5572,caught,pb_omnimath_q4,5,379,0.2559366754617414,1,top10,True,True,0.33506736031019857,1,1,1,1,1,1,4,1
5575,caught,pb_omnimath_q4,4,1105,0.3239819004524887,2,top3,False,True,-0.004643686543334358,3,3,4,4,4,3,3,2
5576,caught,pb_omnimath_q4,7,747,0.12717536813922356,1,mean,True,True,0.04387346158618066,2,2,1,1,1,4,2,2
5577,gate_blocked,pb_omnimath_q4,5,409,0.29095354523227385,1,max,True,True,1.0292893329467545,2,1,2,2,2,1,5,2
5578,caught,pb_omnimath_q4,6,549,0.1785063752276867,1,max,True,True,0.2663275117530075,2,1,3,3,3,6,5,2
5579,caught,pb_omnimath_q4,8,809,0.21508034610630408,1,top10,True,True,0.23576130124717176,1,3,3,3,3,1,6,2
5581,gate_blocked,pb_omnimath_q4,4,338,0.38461538461538464,1,top10,True,True,0.4410827372671915,1,1,1,2,1,4,2,1
5582,gate_blocked,pb_omnimath_q4,5,631,0.38351822503961963,1,top10,True,True,0.12326273232919971,1,1,1,1,1,5,1,1
5584,caught,pb_omnimath_q4,4,423,0.1938534278959811,1,top10,True,True,0.05915911967987553,1,3,1,1,1,3,2,3
5587,caught,pb_omnimath_q4,8,691,0.13024602026049203,1,mean,True,True,0.266610854867535,3,4,1,2,2,2,1,3
5588,gate_blocked,pb_omnimath_q4,4,757,0.09247027741083223,2,top10,False,False,-0.23423128130226267,2,4,3,3,2,4,4,4
5590,caught,pb_omnimath_q4,7,745,0.2523489932885906,4,top10,False,True,-0.10841815138214805,4,4,5,4,4,5,7,4
5593,loc_miss_closed,pb_omnimath_q4,8,754,0.13660477453580902,1,median,True,True,0.23563529276167472,3,7,3,1,3,4,4,3
5595,caught,pb_omnimath_q4,5,588,0.24489795918367346,3,top10,True,True,0.03171284072828362,3,3,3,3,3,4,4,3
5597,caught,pb_omnimath_q4,6,471,0.08067940552016985,1,top10,False,False,-0.06824427235686059,1,4,1,1,1,3,1,1
5598,loc_miss_open,pb_omnimath_q4,6,951,0.3280757097791798,2,last4,False,False,-0.2058124332018365,5,6,4,4,5,5,2,5
5600,caught,pb_omnimath_q4,3,257,0.29571984435797666,1,top10,False,True,-0.07012826407607387,1,2,1,1,1,2,1,1
5601,caught,pb_omnimath_q4,8,600,0.26166666666666666,1,top10,True,True,0.592353851919738,1,1,7,7,7,8,8,1
5603,caught,pb_omnimath_q4,5,564,0.3049645390070922,2,top10,True,True,0.03165824370155512,2,2,4,4,3,3,5,2
5604,caught,pb_omnimath_q4,10,864,0.1099537037037037,1,top10,False,False,-0.052591257393279855,1,2,2,2,2,1,9,2
5605,caught,pb_omnimath_q4,6,1138,0.16695957820738136,1,max,True,True,1.1272830298079994,4,1,3,2,2,6,3,1
5607,loc_miss_open,pb_omnimath_q4,7,1101,0.21798365122615804,4,first4,False,False,-0.207581562113889,5,7,7,6,7,4,6,7
5608,caught,pb_omnimath_q4,8,770,0.18961038961038962,2,top10,True,True,0.1448328755251862,2,2,2,3,3,3,5,2
5609,caught,pb_omnimath_q4,9,449,0.2873051224944321,1,top10,True,True,0.089443452097407,1,2,1,1,1,3,3,2
5612,caught,pb_omnimath_q4,9,484,0.10950413223140495,2,last4,False,True,-0.14458321538136465,3,7,7,7,4,5,2,5
5615,caught,pb_omnimath_q4,5,954,0.1750524109014675,1,top10,True,True,0.22853033391663535,1,1,2,2,2,2,1,1
5616,caught,pb_omnimath_q4,5,427,0.3091334894613583,2,top10,True,True,0.009367472993411674,2,2,3,3,3,2,5,2
5619,gate_blocked,pb_omnimath_q4,4,216,0.35648148148148145,1,top10,True,True,0.3888978707285484,1,1,3,3,2,2,3,1
5620,loc_miss_open,pb_omnimath_q4,8,897,0.14715719063545152,3,first4,True,True,0.30388227579591787,6,7,5,6,5,3,6,6
5621,caught,pb_omnimath_q4,6,256,0.2265625,1,max,True,True,0.39187563072605847,2,1,3,3,3,6,1,1
5622,caught,pb_omnimath_q4,8,999,0.12912912912912913,2,top10,True,True,0.41977067778949717,2,2,3,3,2,3,7,2
5623,caught,pb_omnimath_q4,6,421,0.2327790973871734,1,top10,True,True,0.17848510332756762,1,1,1,1,1,5,1,1
5627,caught,pb_omnimath_q4,7,1585,0.17917981072555206,1,last4,True,True,0.2828536048173529,4,2,2,2,4,4,1,3
5628,caught,pb_omnimath_q4,5,691,0.11287988422575977,1,last4,True,True,0.3054959597308149,5,4,2,2,3,4,1,5
5631,caught,pb_omnimath_q4,5,619,0.32794830371567046,2,top10,True,True,0.305532139412108,2,2,5,5,5,3,4,2
5633,caught,pb_omnimath_q4,6,552,0.13949275362318841,1,top10,True,True,0.36401682426231563,1,2,1,1,1,1,2,2
5634,gate_blocked,pb_omnimath_q4,5,305,0.2786885245901639,2,first4,False,False,-0.3039763226077563,3,4,4,4,4,2,2,4
5636,caught,pb_omnimath_q4,6,465,0.24301075268817204,1,top10,True,True,0.36156943439208833,1,1,2,2,1,4,3,1
5639,caught,pb_omnimath_q4,6,522,0.1743295019157088,1,first4,True,True,0.19457202169627275,2,2,3,2,2,1,3,1
5645,gate_blocked,pb_omnimath_q4,4,436,0.2775229357798165,1,top10,True,True,1.4431102379253975,1,1,2,2,1,3,3,1
5646,loc_miss_open,pb_omnimath_q4,7,475,0.12210526315789473,2,first4,False,True,-0.004942785311423226,3,4,3,3,3,2,3,3
5647,caught,pb_omnimath_q4,5,701,0.15549215406562053,3,max,True,True,0.49491152402330174,4,3,5,5,5,5,5,3
5648,loc_miss_open,pb_omnimath_q4,8,640,0.0921875,1,first4,True,True,0.11703591367891297,3,2,3,2,3,1,6,2
5649,caught,pb_omnimath_q4,6,403,0.12158808933002481,1,top10,True,True,0.5962370009345292,1,1,1,1,1,2,1,1
5650,caught,pb_omnimath_q4,5,560,0.21964285714285714,2,top10,False,False,-0.06894369139738687,2,2,4,4,4,4,4,2
5651,caught,pb_omnimath_q4,9,1264,0.14715189873417722,1,top10,True,True,0.45516841426034294,1,1,2,2,1,1,1,1
5654,caught,pb_omnimath_q4,7,415,0.18072289156626506,2,max,False,True,-0.05801199788334621,3,2,2,2,2,3,4,4
5656,caught,pb_omnimath_q4,10,1000,0.16,1,max,True,True,0.1227989903874398,4,1,7,7,6,6,5,3
5658,caught,pb_omnimath_q4,8,1200,0.10833333333333334,2,max,True,True,0.02227528319115435,5,2,5,6,5,3,5,3
5661,gate_blocked,pb_omnimath_q4,9,782,0.16240409207161124,1,top10,True,True,0.3788247927127468,1,2,1,1,1,1,1,1
5662,caught,pb_omnimath_q4,6,570,0.2929824561403509,2,mean,False,False,-0.18558892837941876,3,5,2,2,2,2,3,4
5663,loc_miss_closed,pb_omnimath_q4,10,1389,0.08351331893448524,3,mean,False,False,-0.327162782932537,7,7,3,3,4,4,5,8
5665,caught,pb_omnimath_q4,8,677,0.12998522895125553,1,mean,True,True,0.045659349980687214,3,3,1,1,2,1,2,3
5666,caught,pb_omnimath_q4,9,694,0.04899135446685879,2,tophalf,True,True,0.013658829671155726,4,3,3,3,2,7,2,5
5667,caught,pb_omnimath_q4,10,717,0.10320781032078104,2,max,True,True,0.07886105529401566,8,2,9,6,9,7,6,8
5670,caught,pb_omnimath_q4,5,587,0.2674616695059625,1,top10,False,True,-0.040648354800056685,1,3,1,1,2,4,2,2
5672,caught,pb_omnimath_q4,7,673,0.1723625557206538,2,top10,True,True,0.014508108644604167,2,2,4,6,6,5,4,2
5674,loc_miss_open,pb_omnimath_q4,14,1425,0.05754385964912281,3,last4,False,True,-0.023984985542893078,8,4,6,6,5,12,3,6
5676,loc_miss_closed,pb_omnimath_q4,16,1370,0.0708029197080292,8,first4,False,False,-0.21383038524765663,14,13,15,15,15,8,10,14
5678,gate_blocked,pb_omnimath_q4,7,469,0.19829424307036247,1,last4,True,True,0.6127961323870603,2,2,2,2,2,2,1,2
5680,caught,pb_omnimath_q4,5,549,0.2495446265938069,2,first4,False,False,-0.07969016647568772,3,5,3,4,4,2,3,4
5682,gate_blocked,pb_omnimath_q4,6,573,0.07504363001745201,1,mean,True,True,0.03104507332229689,2,3,1,2,2,6,3,3
