access_tier,answer_process_stratum,candidate,detector,error_position_quartile,family,length_stratum,locator,model,prediction,reducer,score,target,task,trace_length,unit
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,3,llama31_8b,-1,step_max_token_argmax,-0.45654721505321505,-1,local,606,olympiadbench-973
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,6,llama31_8b,-1,step_max_token_argmax,-0.3607669395272201,-1,local,671,olympiadbench-974
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,medium,6,llama31_8b,-1,step_max_token_argmax,-0.1583652476850217,-1,local,811,olympiadbench-976
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,3,llama31_8b,3,step_max_token_argmax,-0.029316571700527153,-1,local,1134,olympiadbench-981
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,olympiadbench,medium,2,llama31_8b,2,step_max_token_argmax,-0.03345880154306874,2,local,668,olympiadbench-984
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,5,llama31_8b,-1,step_max_token_argmax,-0.49468792122176103,-1,local,335,olympiadbench-985
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,long,3,llama31_8b,-1,step_max_token_argmax,-0.19118968872247954,-1,local,832,olympiadbench-989
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,olympiadbench,short,3,llama31_8b,3,step_max_token_argmax,0.004220519345250501,-1,local,475,olympiadbench-992
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,olympiadbench,long,8,llama31_8b,8,step_max_token_argmax,0.8439242360098713,7,local,1064,olympiadbench-994
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,1,llama31_8b,1,step_max_token_argmax,-0.14795994464145582,2,local,617,omnimath-10
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,5,llama31_8b,5,step_max_token_argmax,0.2240581718849409,1,local,583,omnimath-101
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,2,llama31_8b,2,step_max_token_argmax,-0.06916043184906455,2,local,1396,omnimath-103
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,7,llama31_8b,7,step_max_token_argmax,0.268389351482418,5,local,1203,omnimath-11
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.1483337553136703,1,local,361,omnimath-112
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,2,llama31_8b,2,step_max_token_argmax,0.08118228180617613,8,local,1160,omnimath-114
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,short,10,llama31_8b,-1,step_max_token_argmax,-0.5444621175903332,11,local,604,omnimath-117
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,9,llama31_8b,9,step_max_token_argmax,0.16611548449549235,1,local,1174,omnimath-119
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,1,llama31_8b,1,step_max_token_argmax,0.008057897521441641,0,local,1359,omnimath-132
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,8,llama31_8b,-1,step_max_token_argmax,-0.3058835189252189,5,local,889,omnimath-133
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,0,llama31_8b,0,step_max_token_argmax,-0.1120383110251726,6,local,1085,omnimath-137
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,2,llama31_8b,2,step_max_token_argmax,-0.08019870756499325,1,local,405,omnimath-145
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,7,llama31_8b,7,step_max_token_argmax,0.009098389922226183,7,local,1323,omnimath-15
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,5,llama31_8b,5,step_max_token_argmax,0.40426076029620145,2,local,1753,omnimath-161
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,1,llama31_8b,-1,step_max_token_argmax,-0.3021883595598309,2,local,1040,omnimath-167
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,6,llama31_8b,6,step_max_token_argmax,0.3043383273451473,1,local,722,omnimath-168
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,3,llama31_8b,3,step_max_token_argmax,0.01434982040212704,0,local,1500,omnimath-169
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,1,llama31_8b,1,step_max_token_argmax,-0.1585426958799367,0,local,610,omnimath-184
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,6,llama31_8b,-1,step_max_token_argmax,-0.49743396549633345,5,local,746,omnimath-187
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,2,llama31_8b,2,step_max_token_argmax,-0.04971812636801126,2,local,1004,omnimath-192
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.19866127782503473,1,local,537,omnimath-193
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,0,llama31_8b,0,step_max_token_argmax,-0.03652331886335537,3,local,483,omnimath-194
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.008677150447685439,3,local,532,omnimath-198
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,0,llama31_8b,0,step_max_token_argmax,0.34585183624083043,3,local,595,omnimath-200
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.005052143126024951,1,local,344,omnimath-204
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,1,llama31_8b,-1,step_max_token_argmax,-0.42958143767008383,1,local,700,omnimath-214
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.006682945553098361,1,local,435,omnimath-219
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,short,2,llama31_8b,2,step_max_token_argmax,-0.03652029197887728,4,local,470,omnimath-222
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,3,llama31_8b,3,step_max_token_argmax,0.001908502192397049,3,local,366,omnimath-223
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,4,llama31_8b,4,step_max_token_argmax,0.37126326893869077,5,local,918,omnimath-238
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,5,llama31_8b,5,step_max_token_argmax,0.26173473046016793,3,local,509,omnimath-251
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,short,2,llama31_8b,2,step_max_token_argmax,0.4067916650486394,6,local,495,omnimath-252
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,9,llama31_8b,9,step_max_token_argmax,0.16175218398242458,5,local,754,omnimath-256
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,4,llama31_8b,4,step_max_token_argmax,-0.10174907993554465,1,local,707,omnimath-257
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,2,llama31_8b,2,step_max_token_argmax,0.39823984886375985,2,local,467,omnimath-258
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,0,llama31_8b,0,step_max_token_argmax,-0.1303784372513107,18,local,1818,omnimath-261
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,6,llama31_8b,6,step_max_token_argmax,-0.13205494334358286,5,local,933,omnimath-266
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,16,llama31_8b,16,step_max_token_argmax,0.7694933862354714,16,local,1170,omnimath-275
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.19316298025224074,2,local,447,omnimath-280
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,3,llama31_8b,3,step_max_token_argmax,0.18952343730136834,2,local,605,omnimath-284
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,4,llama31_8b,-1,step_max_token_argmax,-0.23971978620237233,3,local,548,omnimath-285
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,0,llama31_8b,-1,step_max_token_argmax,-0.3921122445080059,0,local,519,omnimath-287
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,11,llama31_8b,11,step_max_token_argmax,-0.01772663699502025,3,local,832,omnimath-288
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,llama31_8b,1,step_max_token_argmax,0.15230382630576553,2,local,530,omnimath-289
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,3,llama31_8b,3,step_max_token_argmax,0.03393025753035766,2,local,1034,omnimath-29
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,2,llama31_8b,2,step_max_token_argmax,0.34357479297185745,2,local,521,omnimath-290
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,5,llama31_8b,5,step_max_token_argmax,-0.09323766761507568,5,local,1126,omnimath-293
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,2,llama31_8b,2,step_max_token_argmax,0.12469624248265056,2,local,962,omnimath-296
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,14,llama31_8b,14,step_max_token_argmax,0.02928050611623806,10,local,1038,omnimath-302
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,0,llama31_8b,0,step_max_token_argmax,0.09567917466812227,0,local,383,omnimath-303
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,6,llama31_8b,-1,step_max_token_argmax,-0.3457443642021686,5,local,533,omnimath-311
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,4,llama31_8b,4,step_max_token_argmax,0.6031901888036137,0,local,962,omnimath-317
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.970495027479256,3,local,428,omnimath-319
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,3,llama31_8b,3,step_max_token_argmax,0.2083524115968233,2,local,446,omnimath-323
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.2834980331836616,1,local,482,omnimath-336
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,5,llama31_8b,5,step_max_token_argmax,-0.04180689040191959,2,local,471,omnimath-338
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,5,llama31_8b,5,step_max_token_argmax,-0.024836833281903434,0,local,1459,omnimath-34
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,5,llama31_8b,5,step_max_token_argmax,-0.11835605512676381,2,local,1741,omnimath-340
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,medium,0,llama31_8b,0,step_max_token_argmax,-0.05954484368632875,7,local,807,omnimath-349
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,0,llama31_8b,0,step_max_token_argmax,-0.005276188065571806,2,local,606,omnimath-358
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.32638735528030693,6,local,429,omnimath-360
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,3,llama31_8b,3,step_max_token_argmax,0.17949105532015702,2,local,827,omnimath-363
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,medium,2,llama31_8b,-1,step_max_token_argmax,-0.31513547309176587,3,local,844,omnimath-366
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,llama31_8b,1,step_max_token_argmax,-0.20464919287509098,1,local,368,omnimath-367
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,1,llama31_8b,1,step_max_token_argmax,0.14756186101396168,1,local,710,omnimath-380
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,medium,3,llama31_8b,3,step_max_token_argmax,-0.1662436631551478,2,local,688,omnimath-383
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,0,llama31_8b,0,step_max_token_argmax,0.08864604592462816,1,local,628,omnimath-387
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,medium,14,llama31_8b,-1,step_max_token_argmax,-0.2811849866847459,11,local,803,omnimath-403
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,1,llama31_8b,1,step_max_token_argmax,-0.1725382153871241,2,local,283,omnimath-414
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,4,llama31_8b,4,step_max_token_argmax,0.07792830837484414,2,local,1017,omnimath-418
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.19379668838180508,0,local,474,omnimath-420
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,2,llama31_8b,-1,step_max_token_argmax,-0.3969687017590745,7,local,866,omnimath-425
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,7,llama31_8b,7,step_max_token_argmax,0.13037286746546536,2,local,1354,omnimath-429
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,4,llama31_8b,-1,step_max_token_argmax,-0.5319209927844311,4,local,1544,omnimath-43
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.2971467174451521,3,local,433,omnimath-433
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,medium,7,llama31_8b,7,step_max_token_argmax,0.5388919717809344,5,local,722,omnimath-443
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.2985978170145775,3,local,493,omnimath-450
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,short,2,llama31_8b,2,step_max_token_argmax,-0.11193947135229806,1,local,598,omnimath-451
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,long,4,llama31_8b,-1,step_max_token_argmax,-0.3530298440745735,9,local,1141,omnimath-457
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,6,llama31_8b,6,step_max_token_argmax,0.12468803416312299,8,local,959,omnimath-459
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,4,llama31_8b,4,step_max_token_argmax,0.06233666266476902,4,local,488,omnimath-462
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,3,llama31_8b,3,step_max_token_argmax,-0.02405595948693008,3,local,714,omnimath-463
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,9,llama31_8b,9,step_max_token_argmax,0.04492892503427273,3,local,792,omnimath-477
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q3,omnimath,short,9,llama31_8b,9,step_max_token_argmax,0.11864718471028342,7,local,382,omnimath-479
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q4,omnimath,long,6,llama31_8b,6,step_max_token_argmax,0.9564951042939139,11,local,1109,omnimath-494
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,long,6,llama31_8b,6,step_max_token_argmax,0.7663031790838432,3,local,889,omnimath-496
A,answer_wrong_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,5,llama31_8b,5,step_max_token_argmax,-0.07708834878371487,0,local,1178,omnimath-498
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q1,omnimath,long,5,llama31_8b,5,step_max_token_argmax,-0.03936968613323641,1,local,872,omnimath-503
A,answer_correct_process_error,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,q2,omnimath,medium,2,llama31_8b,2,step_max_token_argmax,-0.17637215958738559,4,local,719,omnimath-506
A,answer_correct_process_clean,P0_S2A_FAMILY6_STEP_MAX_DUFS_DETECTOR,answer_dufs_liu_mixed_calibration_only,clean,omnimath,short,5,llama31_8b,5,step_max_token_argmax,-0.06593550440298455,-1,local,560,omnimath-509
