phase_id,experiment_id,variant_id,task_id,dataset_id,population_id,cell_id,slice_id,metric_id,value,ci_low,ci_high,n_rows,n_groups,comparison_group_id,status,evidence_status,display_order,axis_value,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H2_CLEAN_C7,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,within_one,0.47699311376173076,,,1270,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,163,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H2_CLEAN_C7,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H3_EQUAL_C8,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,h3_localizer,macro_f1,0.3726633558782505,,,1270,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,164,h0_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H3_EQUAL_C8,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H3_EQUAL_C8,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,h3_localizer,exact_error,0.2682406959667598,,,1270,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,164,h0_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H3_EQUAL_C8,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H3_EQUAL_C8,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,h3_localizer,clean_abstention,0.6147251418084752,,,1270,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,164,h0_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H3_EQUAL_C8,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H3_EQUAL_C8,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,h3_localizer,within_one,0.4758357063543234,,,1270,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,164,h0_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=H3_EQUAL_C8,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_ENTROPY_TOP5,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,macro_f1,0.3614213583669282,,,1270,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,160,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_ENTROPY_TOP5,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_ENTROPY_TOP5,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,exact_error,0.2884642076796332,,,1270,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,160,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_ENTROPY_TOP5,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_ENTROPY_TOP5,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,clean_abstention,0.5067192192192191,,,1270,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,160,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_ENTROPY_TOP5,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_ENTROPY_TOP5,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,all,within_one,0.4985687996991189,,,1270,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,160,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_ENTROPY_TOP5,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_HIST_FINALIST,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,historical_localizer,macro_f1,0.3662328341717007,,,1270,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,161,historical_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_FINALIST,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_HIST_FINALIST,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,historical_localizer,exact_error,0.2776864388566516,,,1270,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,161,historical_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_FINALIST,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_HIST_FINALIST,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,historical_localizer,clean_abstention,0.5809288455121788,,,1270,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,161,historical_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_FINALIST,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_HIST_FINALIST,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,aggregate,historical_localizer,within_one,0.4817937799985672,,,1270,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,161,historical_detector,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_PANELS.csv,9eb141183f89351bfd893b8457aa79030d01378612354d498b359ed57a3dfa08,candidate=HISTORICAL_FINALIST,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_qwen3_8b,all,macro_f1,0.5517241379310346,,,76,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_qwen3_8b,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_qwen3_8b,all,exact_error,0.4,,,76,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_qwen3_8b,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_qwen3_8b,all,clean_abstention,0.8888888888888888,,,76,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_qwen3_8b,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_qwen3_8b,all,within_one,0.525,,,76,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_qwen3_8b,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_math_qwen3_8b,all,macro_f1,0.37745776793132096,,,182,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_math_qwen3_8b,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_math_qwen3_8b,all,exact_error,0.26851851851851855,,,182,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_math_qwen3_8b,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_math_qwen3_8b,all,clean_abstention,0.6351351351351351,,,182,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_math_qwen3_8b,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_math_qwen3_8b,all,within_one,0.4351851851851852,,,182,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_math_qwen3_8b,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_olympiadbench_qwen3_8b,all,macro_f1,0.28416779431664413,,,191,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_olympiadbench_qwen3_8b,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_olympiadbench_qwen3_8b,all,exact_error,0.19090909090909092,,,191,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_olympiadbench_qwen3_8b,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_olympiadbench_qwen3_8b,all,clean_abstention,0.5555555555555556,,,191,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_olympiadbench_qwen3_8b,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_olympiadbench_qwen3_8b,all,within_one,0.45454545454545453,,,191,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_olympiadbench_qwen3_8b,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_omnimath_qwen3_8b,all,macro_f1,0.3321123321123321,,,186,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_omnimath_qwen3_8b,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_omnimath_qwen3_8b,all,exact_error,0.24113475177304963,,,186,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_omnimath_qwen3_8b,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_omnimath_qwen3_8b,all,clean_abstention,0.5333333333333333,,,186,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_omnimath_qwen3_8b,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_omnimath_qwen3_8b,all,within_one,0.44680851063829785,,,186,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_omnimath_qwen3_8b,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_llama31_8b,all,macro_f1,0.41743119266055045,,,76,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_llama31_8b,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_llama31_8b,all,exact_error,0.325,,,76,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_llama31_8b,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_llama31_8b,all,clean_abstention,0.5833333333333334,,,76,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_llama31_8b,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_gsm8k_llama31_8b,all,within_one,0.525,,,76,635,p4h_matched::within_one,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_gsm8k_llama31_8b,within_one,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_math_llama31_8b,all,macro_f1,0.38651315789473684,,,182,635,p4h_matched::macro_f1,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_math_llama31_8b,f1,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_math_llama31_8b,all,exact_error,0.2777777777777778,,,182,635,p4h_matched::exact_error,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_math_llama31_8b,exact_error,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
P4,P4_H3_HISTORICAL_HEADTOHEAD,P4H_H0_FAMILY_TOP10,processbench_first_error,processbench,historical_stage4_eight_cell_audit_matched,processbench_math_llama31_8b,all,clean_abstention,0.6351351351351351,,,182,635,p4h_matched::clean_abstention,COMPLETE,RETROSPECTIVE,162,,results/reasoning_localization_03662_v1/phase_4/h3_historical_headtohead_v1/evaluation/END_TO_END_BY_CELL.csv,2303ca5d896c4af5d753453d5d1fbc26b35349563d9c25924b43b5b847517bfc,candidate=H0_CURRENT_FAMILY_TOP10;cell_id=processbench_math_llama31_8b,clean_abstention,"Exact historical Stage-4 matched audit; retrospective, not fresh-question confirmation."
